,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
1814,1814,0 days 00:10:00,7701.0,11.510522539758455,-113.16666666666667,2013-05-20 17:08:00,2013-05-20 17:18:00,0 days 00:34:00,-2676.7789362409303,-212.4,-2259.2327521749326
1815,1815,0 days 00:22:00,10736.0,15.534205347841194,-93.58333333333333,2013-05-20 17:42:00,2013-05-20 18:04:00,0 days 00:44:00,-3210.177167955135,-126.45454545454545,572.7807943297611
1816,1816,0 days 00:08:00,16672.0,20.25119646284284,-3324.0,2013-05-20 21:46:00,2013-05-20 21:54:00,0 days 06:26:00,4337.792461185987,-12384.0,-4139.913969797346
1817,1817,0 days 00:16:00,12384.0,15.869191932135635,-74.33333333333333,2013-05-20 21:52:00,2013-05-20 22:08:00,0 days 00:24:00,-11447.428154078661,-191.75,-3573.2121248374783
1818,1818,0 days 00:12:00,13999.0,17.785089948165464,-213.28571428571428,2013-05-20 22:40:00,2013-05-20 22:52:00,0 days 00:40:00,-4978.472629064696,-302.1666666666667,426.0099192410944
1819,1819,0 days 00:12:00,13363.0,17.244138180222734,-223.85714285714286,2013-05-20 22:56:00,2013-05-20 23:08:00,0 days 00:18:00,-6409.977127758088,-307.1666666666667,2089.743825360524
1820,1820,0 days 00:16:00,11482.0,15.08764552836982,-282.44444444444446,2013-05-21 00:58:00,2013-05-21 01:14:00,0 days 01:44:00,1570.2879494980114,-348.375,-740.8269995063083
1821,1821,0 days 00:14:00,7066.0,9.545423843296192,-117.875,2013-05-21 01:20:00,2013-05-21 01:34:00,0 days 00:26:00,-955.3964446826557,-116.14285714285714,739.5614077478252
1822,1822,0 days 00:06:00,6947.0,12.909280112981747,-19.25,2013-05-21 14:12:00,2013-05-21 14:18:00,0 days 00:30:00,5892.267022764398,-54.333333333333336,-2682.381174081826
1823,1823,0 days 00:32:00,11541.0,21.64722211801778,-170.11764705882354,2013-05-23 14:40:00,2013-05-23 15:12:00,0 days 01:28:00,-10873.924645749374,520.8666666666667,-4234.182598830823
1824,1824,0 days 00:06:00,12810.0,24.32401640589397,54.75,2013-05-24 10:16:00,2013-05-24 10:22:00,0 days 00:06:00,6442.513330196331,-26.666666666666668,467.70967883870844
1825,1825,0 days 00:50:00,36886.0,61.97244623655914,-474.88461538461536,2013-05-24 16:34:00,2013-05-24 17:24:00,0 days 06:30:00,7472.2877350766885,732.0833333333334,-17667.577579050318
1826,1826,0 days 00:22:00,21943.0,45.66511279447265,-375.0,2013-05-24 18:06:00,2013-05-24 18:28:00,0 days 00:26:00,-28177.07076767143,1696.9,-510.37421331090263
1827,1827,0 days 00:36:00,29239.0,52.579618407092376,-359.7368421052632,2013-05-25 04:58:00,2013-05-25 05:34:00,0 days 00:48:00,-2599.311331645255,1464.1875,-2600.057952953758
1828,1828,0 days 00:14:00,19963.0,41.568798933866404,-1685.0,2013-05-25 06:50:00,2013-05-25 07:04:00,0 days 00:42:00,-7196.040902683072,1401.8,-2735.244873642916
1829,1829,0 days 00:24:00,32362.0,61.41379637536768,-677.5384615384615,2013-05-29 16:04:00,2013-05-29 16:28:00,0 days 00:50:00,-6011.9030365886865,1509.1818181818182,-6661.080710453179
1830,1830,0 days 00:26:00,36627.0,57.25384146436778,-673.7142857142857,2013-05-29 19:10:00,2013-05-29 19:36:00,0 days 00:50:00,-9843.967448022006,1752.3333333333333,-5355.260583341207
1831,1831,0 days 00:06:00,15502.0,22.622070455009776,378.0,2013-05-29 20:04:00,2013-05-29 20:10:00,0 days 00:06:00,-16168.829719759755,400.3333333333333,9450.089129917842
1832,1832,0 days 00:14:00,7929.0,10.258765687669808,-952.75,2013-05-30 20:20:00,2013-05-30 20:34:00,0 days 05:32:00,3254.3752665663415,-1097.7142857142858,-5205.772438103486
1833,1833,0 days 00:24:00,12141.0,15.103564097779426,-110.84615384615384,2013-05-30 21:52:00,2013-05-30 22:16:00,0 days 01:42:00,-2618.68807183613,-140.91666666666666,86.56805826863456
1834,1834,0 days 00:20:00,9539.0,19.970689835653715,-619.4545454545455,2013-05-31 10:28:00,2013-05-31 10:48:00,0 days 01:40:00,932.4206398287824,329.8888888888889,-3836.9378301708957
1835,1835,0 days 00:10:00,18546.0,35.4025884778376,-932.8333333333334,2013-05-31 13:42:00,2013-05-31 13:52:00,0 days 00:32:00,-1029.7485016632108,318.5,-1710.774379865209
1836,1836,0 days 00:06:00,12451.0,25.68275577557756,1435.75,2013-05-31 13:56:00,2013-05-31 14:02:00,0 days 00:06:00,-18239.234747293864,1266.0,615.5889151348999
1837,1837,0 days 00:06:00,29635.0,50.679777682770414,-747.25,2013-06-01 07:56:00,2013-06-01 08:02:00,0 days 00:08:00,-277.2464584830923,-905.0,-314.89786110042644
1838,1838,0 days 00:06:00,11723.0,18.012107430397634,140.25,2013-06-02 14:28:00,2013-06-02 14:34:00,0 days 00:06:00,1062.14810720089,127.66666666666667,902.1107713444201
1839,1839,0 days 00:54:00,34123.0,66.14266330684241,-269.32142857142856,2013-06-04 15:06:00,2013-06-04 16:00:00,0 days 04:50:00,-282.96984858635597,1123.12,-7999.661527671063
1840,1840,0 days 00:08:00,19964.0,23.20397038483442,-153.2,2013-06-05 22:20:00,2013-06-05 22:28:00,0 days 00:08:00,-585.4983500349572,697.5,55.67846287192714
1841,1841,0 days 00:26:00,13895.0,25.442194309151503,-467.0,2013-06-06 14:42:00,2013-06-06 15:08:00,0 days 03:30:00,-1757.8457681946932,-429.6923076923077,-3181.666351257285
