,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
27,27,0 days 00:06:00,1897.125,4.513761664342923,-483.43124999999964,2020-11-22 22:46:00,2020-11-22 22:52:00,0 days 01:20:00,-6116.426120387559,-97.47499999999854,-1073.4367437301757
28,28,0 days 00:08:00,3013.3499999999985,7.640998463356368,-205.8050000000003,2020-11-22 23:12:00,2020-11-22 23:20:00,0 days 00:42:00,-7978.720426376785,-249.73749999999927,-721.9231700868736
29,29,0 days 00:08:00,3309.0,7.618174953264145,-143.9449999999997,2020-11-23 21:28:00,2020-11-23 21:36:00,0 days 00:18:00,5485.45201089759,-186.39374999999927,959.1521981087651
30,30,0 days 00:08:00,3875.8499999999985,10.198806803941011,-210.11000000000058,2020-11-24 23:56:00,2020-11-25 00:04:00,0 days 00:40:00,3958.752508553459,-273.00625000000036,59.94853730985369
31,31,0 days 00:08:00,5200.5999999999985,11.635278344714635,-348.22000000000116,2020-11-25 20:52:00,2020-11-25 21:00:00,0 days 03:06:00,2177.618052807722,-437.5,-1011.1439041201338
32,32,0 days 00:06:00,2281.975000000002,10.125168329439859,-44.899999999999636,2020-11-29 08:06:00,2020-11-29 08:12:00,0 days 00:06:00,-2709.3320399173044,-45.083333333333336,374.73703697471984
33,33,0 days 01:10:00,5523.5,20.58501544295423,41.25624999999996,2020-12-01 20:18:00,2020-12-01 21:28:00,0 days 01:08:00,-17240.689193763676,785.5071428571428,8986.569334096555
34,34,0 days 00:14:00,13306.457051282054,38.14456330710988,1684.8852564102567,2020-12-01 21:22:00,2020-12-01 21:36:00,0 days 00:14:00,-22111.12779602681,1684.8852564102567,12830.439232529783
35,35,0 days 00:20:00,17039.05,44.123326913428386,1564.6977272727272,2020-12-01 21:22:00,2020-12-01 21:42:00,0 days 00:20:00,-22111.12779602681,1564.6977272727272,13006.958013449406
36,36,0 days 00:04:00,2845.379487179487,99.93605953847594,947.8499999999999,2020-12-02 12:06:00,2020-12-02 12:10:00,0 days 00:04:00,-20659.61704454248,947.8499999999999,3350.6794218257714
37,37,0 days 00:06:00,2059.1749999999993,8.227822179867914,66.47499999999945,2020-12-02 18:32:00,2020-12-02 18:38:00,0 days 00:06:00,1023.0138912861576,73.89166666666642,73.42953351258313
38,38,0 days 00:06:00,7054.950000000001,27.530303547649126,-64.0625,2020-12-02 19:06:00,2020-12-02 19:12:00,0 days 00:08:00,2548.378796496848,-19.775000000000244,516.3032690930936
39,39,0 days 00:08:00,3833.7750000000015,15.67355474107886,-395.04499999999973,2020-12-02 23:12:00,2020-12-02 23:20:00,0 days 00:56:00,-7984.833567041158,-142.30000000000018,-3210.266707218115
40,40,0 days 00:08:00,5604.8499999999985,22.99649709458869,-1133.36,2020-12-02 23:26:00,2020-12-02 23:34:00,0 days 00:40:00,-11242.683702371252,-1261.0499999999993,-2027.3150299871104
41,41,0 days 00:06:00,2294.574999999997,7.231084611481748,-76.58125000000018,2020-12-04 00:06:00,2020-12-04 00:12:00,1 days 03:38:00,7421.380238773067,-110.72499999999975,-440.7517222350409
42,42,0 days 00:06:00,3304.100000000002,10.28164762773099,-51.381250000000364,2020-12-09 00:28:00,2020-12-09 00:34:00,0 days 00:28:00,3724.788412221689,-91.63333333333382,-315.40599439287075
43,43,0 days 00:06:00,2914.2000000000044,7.67603254846415,-46.256250000000364,2020-12-11 21:10:00,2020-12-11 21:16:00,0 days 00:18:00,4413.210783025905,-61.98333333333479,685.0129383627411
44,44,0 days 00:06:00,3235.0,8.459108642672604,-89.69999999999891,2020-12-13 19:02:00,2020-12-13 19:08:00,18 days 11:52:00,7645.012764279511,-119.41666666666667,-280.7842101993883
45,45,0 days 00:06:00,3825.9044871794868,12.123511714420118,114.375,2020-12-18 20:16:00,2020-12-18 20:22:00,0 days 00:06:00,-5067.694273407596,260.75,842.8230715150974
46,46,0 days 00:28:00,8459.224999999999,34.73786116723336,-147.94499999999996,2021-01-04 15:18:00,2021-01-04 15:46:00,0 days 01:12:00,2134.9688347733463,-70.1749999999998,-999.4310741263515
47,47,0 days 00:10:00,7788.874999999999,70.42111853748838,-1461.2708333333333,2021-01-07 10:26:00,2021-01-07 10:36:00,0 days 06:38:00,10696.606447914635,-843.75,-8293.644918774216
48,48,0 days 03:44:00,6557.5,99.78809771092267,58.00995575221239,2021-01-07 12:44:00,2021-01-07 16:28:00,0 days 03:52:00,-21130.508354464215,167.8153846153846,6578.288206164019
49,49,0 days 00:04:00,13823.524999999998,64.73096905459288,4712.508333333332,2021-01-07 16:34:00,2021-01-07 16:38:00,0 days 00:04:00,-30579.45733845323,4712.508333333332,14261.042559882728
50,50,0 days 00:12:00,12639.8,34.479179524389835,-956.9250000000003,2021-01-18 00:36:00,2021-01-18 00:48:00,0 days 01:06:00,-9262.845617295236,-238.22500000000218,-1787.255889385659
51,51,0 days 00:10:00,5895.673076923078,20.043935495892498,-1004.4580128205131,2021-01-25 03:26:00,2021-01-25 03:36:00,0 days 02:50:00,-6818.805308248773,-489.79807692307804,-2168.6270649887683
52,52,0 days 00:06:00,4353.3499999999985,10.151348565738857,-49.92499999999927,2021-02-06 16:44:00,2021-02-06 16:50:00,0 days 01:10:00,705.9407464418118,-8.833333333333334,-525.8751723147957
53,53,0 days 00:06:00,3804.875,7.45870744488731,1014.2687500000011,2021-02-12 18:24:00,2021-02-12 18:30:00,0 days 00:06:00,-3380.6209823307763,1014.2687500000011,1721.0815864287379
54,54,0 days 00:06:00,4269.375,9.681764606836168,-168.13750000000073,2021-02-17 23:30:00,2021-02-17 23:36:00,0 days 00:26:00,-3339.7188721371786,-162.8166666666657,-372.5008875533781
55,55,0 days 00:06:00,15880.263157894737,68.92176189355817,-57.118749999999636,2021-02-23 14:18:00,2021-02-23 14:24:00,0 days 00:42:00,-1626.0377206465864,-134.64166666666642,-485.4311665695161
56,56,0 days 06:04:00,33494.299999999996,75.9678907327783,-61.06844262295077,2021-02-25 20:36:00,2021-02-26 02:40:00,18 days 07:46:00,19034.654037767054,210.6259259259259,-3145.5270410885632
57,57,0 days 00:06:00,2704.699999999997,7.545759085034504,186.73749999999927,2021-03-02 00:24:00,2021-03-02 00:30:00,0 days 00:06:00,411.77156423011,96.75,-482.003243171329
58,58,0 days 00:08:00,2862.9500000000044,7.331300950934747,-189.6449999999997,2021-03-05 01:20:00,2021-03-05 01:28:00,0 days 20:24:00,4417.702683345688,-240.7375000000011,-1223.0229490058318
59,59,0 days 00:06:00,2758.875,13.18531245444791,124.90625,2021-03-10 13:50:00,2021-03-10 13:56:00,0 days 00:06:00,-873.3875689386286,166.93333333333308,1.9837557754165687
60,60,0 days 00:12:00,9543.307965860598,39.98921790372779,-1488.0864661654136,2021-03-17 03:54:00,2021-03-17 04:06:00,0 days 01:52:00,1773.1599643839447,-1313.4552631578954,-10463.511337614167
61,61,0 days 01:36:00,23835.852702702705,99.87911016382897,-172.02551020408163,2021-03-17 03:54:00,2021-03-17 05:30:00,0 days 01:46:00,1773.1599643839447,491.9401515151515,-716.5451930046504
62,62,0 days 00:06:00,3800.1749999999993,15.107967296732653,989.5187500000002,2021-03-25 14:48:00,2021-03-25 14:54:00,0 days 00:06:00,-3325.22469496307,989.5187500000002,2332.3724512949793
63,63,0 days 00:06:00,3482.2249999999985,8.980558424661155,2.9187499999989086,2021-03-27 15:26:00,2021-03-27 15:32:00,0 days 12:34:00,4526.256003796383,-26.441666666668123,-1181.9291028521698
64,64,0 days 00:06:00,4476.125,10.446245985186394,18.475000000000364,2021-03-27 17:02:00,2021-03-27 17:08:00,0 days 00:10:00,-2921.469242515457,49.67500000000049,-715.6683685138021
65,65,0 days 00:12:00,5389.075000000001,14.651481610118054,-524.557142857143,2021-03-28 02:48:00,2021-03-28 03:00:00,0 days 00:28:00,-780.986911657986,-241.1875,72.59496171722569
66,66,0 days 00:18:00,3005.4000000000015,12.720516032912343,-245.9574999999997,2021-04-02 05:36:00,2021-04-02 05:54:00,0 days 04:52:00,-898.5687336131177,-73.52499999999964,-389.82998578477475
67,67,0 days 00:06:00,2503.7249999999985,6.472663629471683,-81.34375,2021-04-06 17:00:00,2021-04-06 17:06:00,0 days 00:08:00,-5390.171551390009,-16.50833333333382,-424.3142237562465
68,68,0 days 00:06:00,3877.449999999997,9.947287036484752,7.8125,2021-04-09 16:24:00,2021-04-09 16:30:00,0 days 02:54:00,-3798.6197082379995,-30.03333333333285,-1013.080425515423
69,69,0 days 00:18:00,5346.749999999998,26.083329572936847,-57.925,2021-04-23 14:34:00,2021-04-23 14:52:00,0 days 00:38:00,-4736.576229091819,115.20624999999973,-598.7093404744745
70,70,0 days 00:36:00,37597.125,99.61291066144983,-295.45131578947314,2021-04-23 20:34:00,2021-04-23 21:10:00,0 days 00:58:00,2511.372216193342,2118.9649999999997,281.5821249328761
71,71,0 days 00:06:00,3242.300000000003,12.099195265256483,72.60625000000073,2021-05-17 17:26:00,2021-05-17 17:32:00,0 days 00:06:00,-3521.6947815281956,88.25,-74.2498745163997
72,72,0 days 00:06:00,4004.6500000000015,15.83701281110784,-193.16874999999982,2021-05-19 19:34:00,2021-05-19 19:40:00,0 days 00:06:00,-3400.228724901288,196.41666666666666,-126.79788945848193
