,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
64,64,0 days 00:08:00,7450.9010869565245,5.215122156081293,16.284999999997673,2021-03-20 17:06:00,2021-03-20 17:14:00,0 days 00:22:00,-11938.382531310475,-138.45000000000437,-532.311156063518
65,65,0 days 00:10:00,8296.375,6.0690424791824995,-215.8874999999971,2021-03-25 19:04:00,2021-03-25 19:14:00,0 days 04:42:00,2610.924833661942,1218.0125000000044,-1387.1101135026256
66,66,0 days 00:24:00,22711.949999999997,29.981129746687145,-284.46153846153845,2021-03-26 10:48:00,2021-03-26 11:12:00,0 days 08:06:00,-3098.0961664240276,513.1999999999997,-3399.4286843112154
67,67,0 days 00:20:00,27347.399999999994,27.112604842067682,-382.77499999999947,2021-03-30 14:46:00,2021-03-30 15:06:00,0 days 09:54:00,2152.363902694966,1893.4472222222232,-4555.835230005143
68,68,0 days 00:16:00,13452.724999999991,14.839572045041379,-783.4722222222222,2021-04-01 02:14:00,2021-04-01 02:30:00,0 days 02:54:00,-4757.068251565899,-866.2437499999996,-3804.654405482448
69,69,0 days 00:06:00,9709.574999999997,12.228156405092093,-1459.4874999999993,2021-04-01 02:40:00,2021-04-01 02:46:00,0 days 00:08:00,-16779.704528711372,-469.7666666666676,-1555.7557394194919
70,70,0 days 00:08:00,14072.075000000004,23.264175187960305,-2921.65,2021-04-01 05:40:00,2021-04-01 05:48:00,0 days 01:40:00,-3056.968007892712,-161.25,-10260.82043010208
71,71,0 days 00:08:00,8866.074999999997,15.965646957981122,-57.09000000000087,2021-04-01 06:16:00,2021-04-01 06:24:00,0 days 00:12:00,-13765.195861535052,-215.1875,1536.4556807087456
72,72,0 days 00:06:00,11847.424999999996,20.235033602153393,-2925.9124999999985,2021-04-01 06:38:00,2021-04-01 06:44:00,0 days 00:36:00,-8052.6060466092895,-3935.6333333333314,-8323.004209076093
73,73,0 days 00:10:00,10722.099999999999,17.112489790576646,-101.625,2021-04-01 07:22:00,2021-04-01 07:32:00,0 days 00:16:00,-3905.6689876209784,-236.66499999999942,711.5872766300877
74,74,0 days 00:36:00,2937.9249999999884,2.190192673663205,126.46184210526285,2021-04-15 17:58:00,2021-04-15 18:34:00,0 days 00:52:00,-24682.12571180042,161.87647058823495,-3296.9473371438216
75,75,0 days 00:08:00,21152.0,9.772935870421733,-3946.359999999998,2021-04-16 18:30:00,2021-04-16 18:38:00,33 days 05:28:00,109407.25141287845,-6093.75,-14401.790199172145
76,76,0 days 00:16:00,22861.95000000001,10.562990318777807,-2382.4166666666665,2021-04-16 18:30:00,2021-04-16 18:46:00,33 days 05:28:00,109407.25141287845,-2022.75,-20420.193679493525
77,77,0 days 01:34:00,72153.17500000002,45.241936520486995,-1330.9749999999997,2021-04-17 20:04:00,2021-04-17 21:38:00,0 days 05:42:00,21750.796051507095,383.9585937500001,-29621.22285871613
78,78,0 days 00:34:00,25923.90000000001,25.790229241839555,-608.866666666667,2021-04-18 03:56:00,2021-04-18 04:30:00,0 days 01:06:00,30487.951759448246,123.59843749999982,-2461.316121535757
79,79,0 days 00:04:00,9622.824999999997,11.318846639954032,3473.850000000001,2021-04-18 04:02:00,2021-04-18 04:06:00,0 days 00:04:00,-13298.926195930679,3473.850000000001,-144.47539565122315
80,80,0 days 00:24:00,33662.100000000006,28.943138363387405,-1113.0673076923076,2021-04-20 20:34:00,2021-04-20 20:58:00,0 days 01:00:00,-613.2582079750682,-342.0181818181816,-5493.303465803753
81,81,0 days 00:46:00,67841.925,53.002849681730204,-585.2947916666672,2021-04-21 19:08:00,2021-04-21 19:54:00,0 days 00:56:00,-1439.8259712008294,2094.192857142857,-4385.649906472139
82,82,0 days 00:20:00,26288.915384615393,26.547859118167977,-456.76363636363715,2021-04-23 14:58:00,2021-04-23 15:18:00,0 days 00:34:00,-45973.33230457914,2412.296875,-5024.870389682064
83,83,0 days 00:44:00,42580.94999999998,27.62439702729712,-469.86847826086984,2021-04-25 18:34:00,2021-04-25 19:18:00,1 days 00:04:00,18432.02242695049,1695.2644736842103,-6989.769278335385
84,84,0 days 00:06:00,11613.649999999994,10.798297547901797,-1455.5187499999993,2021-04-30 14:34:00,2021-04-30 14:40:00,0 days 00:10:00,-10951.454247806989,-237.20833333333334,-2987.939898237432
85,85,0 days 00:18:00,14089.549999999996,22.30873488491396,-204.10750000000044,2021-05-04 08:10:00,2021-05-04 08:28:00,0 days 03:10:00,-1211.3909166916492,1287.7249999999997,-2102.195339669857
86,86,0 days 00:04:00,8445.424999999996,14.684382089432859,1821.649999999999,2021-05-04 08:16:00,2021-05-04 08:20:00,0 days 00:04:00,-22606.59927604,1821.649999999999,561.1270719540598
87,87,0 days 00:22:00,28003.949999999997,21.695723214015942,-341.09166666666715,2021-05-07 17:06:00,2021-05-07 17:28:00,0 days 01:10:00,-15778.076964108077,180.76749999999885,-3911.302322631137
88,88,0 days 00:52:00,69931.375,48.975623848271695,-897.3990740740738,2021-05-15 20:52:00,2021-05-15 21:44:00,1 days 00:04:00,20740.75592379149,1729.1885416666664,-8729.285004065356
89,89,0 days 00:12:00,11181.199999999997,8.196647102754056,-441.4214285714302,2021-05-16 16:28:00,2021-05-16 16:40:00,0 days 00:38:00,7706.0437220618915,-240.63750000000195,-2193.987319359787
90,90,0 days 00:08:00,7793.199999999997,6.483037990268201,-794.1350000000006,2021-05-17 16:20:00,2021-05-17 16:28:00,0 days 00:10:00,406.747211353955,-309.8562500000007,-1384.6145261440101
