,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
34,34,0 days 00:06:00,2406.2999999999993,11.656001898829217,-74.42804487179455,2020-10-31 19:54:00,2020-10-31 20:00:00,0 days 00:06:00,-518.589531981755,-82.17499999999927,82.29347823984233
35,35,0 days 00:10:00,12312.377564102564,99.75776397870379,-114.81250000000016,2020-10-31 23:14:00,2020-10-31 23:24:00,0 days 04:28:00,-1670.76370275261,3072.40625,-185.3866278008071
36,36,0 days 00:06:00,12305.824999999999,99.7046735711204,2923.288141025641,2020-10-31 23:20:00,2020-10-31 23:26:00,0 days 04:16:00,-1770.4691670387792,2923.288141025641,-159.33825905219612
37,37,0 days 00:16:00,107.77500000000146,0.6291198888569483,-10.961111111111272,2020-11-02 22:04:00,2020-11-02 22:20:00,0 days 00:46:00,-623.2041681103674,-49.625,-934.7612836681885
38,38,0 days 01:10:00,3011.5750000000007,20.293461139983663,-84.88333333333337,2020-11-03 03:58:00,2020-11-03 05:08:00,0 days 18:08:00,1671.3971087722953,-38.45000000000073,-1845.7131980239594
39,39,0 days 00:32:00,374.2749999999978,2.2725202797882105,-3.4455882352940534,2020-11-09 18:34:00,2020-11-09 19:06:00,0 days 01:14:00,464.2296857594484,-45.92499999999927,-1928.9465435121483
40,40,0 days 00:08:00,2437.9249999999997,97.4263934540877,-87.93499999999995,2020-11-11 12:36:00,2020-11-11 12:44:00,0 days 00:04:00,-713.0365650208323,540.1,-50.59939771583481
41,41,0 days 00:08:00,3021.274999999998,10.682640256558031,-582.9450000000004,2020-11-17 23:44:00,2020-11-17 23:52:00,0 days 00:04:00,521.9216324594499,-747.34375,45.094909593814464
42,42,0 days 00:18:00,10319.525,91.54459788825633,-154.7375,2020-11-18 08:06:00,2020-11-18 08:24:00,0 days 00:12:00,-269.08071071729773,602.5718750000001,32.776679247279674
43,43,0 days 00:08:00,3115.675000000003,8.020142542271998,-351.7099999999991,2020-11-22 04:38:00,2020-11-22 04:46:00,0 days 07:38:00,1662.9728459477953,-405.1749999999993,-104.43516997574255
44,44,0 days 00:06:00,1897.125,4.513761664342923,-483.43124999999964,2020-11-22 22:46:00,2020-11-22 22:52:00,0 days 01:40:00,-930.7837042695533,-97.47499999999854,-79.66245530206896
45,45,0 days 00:08:00,3013.3499999999985,7.640998463356368,-205.8050000000003,2020-11-22 23:12:00,2020-11-22 23:20:00,0 days 00:08:00,-1320.1363844063494,-249.73749999999927,-65.80216231822283
46,46,0 days 00:08:00,3309.0,7.618174953264145,-143.9449999999997,2020-11-23 21:28:00,2020-11-23 21:36:00,0 days 06:50:00,-13.317347557440371,-186.39374999999927,-63.302269680387326
47,47,0 days 00:08:00,3875.8499999999985,10.198806803941011,-210.11000000000058,2020-11-24 23:56:00,2020-11-25 00:04:00,0 days 00:06:00,2990.6742082574237,-273.00625000000036,52.0893057005585
48,48,0 days 02:52:00,12745.475000000002,38.8311630939469,-147.4672413793103,2020-11-25 04:34:00,2020-11-25 07:26:00,0 days 03:26:00,-2733.208888400357,-91.125,-1415.6170705188165
49,49,0 days 00:20:00,838.0750000000007,6.19002335823032,-80.4659090909091,2020-11-25 09:48:00,2020-11-25 10:08:00,0 days 01:28:00,42.53451792240594,-61.05000000000109,-1301.720127889159
50,50,0 days 00:08:00,5200.5999999999985,11.635278344714635,-348.22000000000116,2020-11-25 20:52:00,2020-11-25 21:00:00,0 days 00:14:00,522.3140454140134,-437.5,-5.562669509495265
51,51,0 days 00:28:00,880.9250000000029,2.040871880947506,1.019999999999709,2020-11-27 18:54:00,2020-11-27 19:22:00,0 days 00:54:00,-962.5933680147255,138.19374999999854,-2943.0803327644226
52,52,0 days 00:10:00,215.47499999999854,0.5342416081174406,29.887499999999516,2020-11-28 00:14:00,2020-11-28 00:24:00,0 days 00:12:00,-1744.8585791593282,29.887499999999516,-2824.947937402836
53,53,0 days 00:06:00,2281.975000000002,10.125168329439859,-44.899999999999636,2020-11-29 08:06:00,2020-11-29 08:12:00,0 days 01:26:00,-385.31492649674783,-45.083333333333336,-60.498967875348285
54,54,0 days 00:14:00,13306.457051282054,38.14456330710988,1684.8852564102567,2020-12-01 21:22:00,2020-12-01 21:36:00,0 days 00:14:00,-2796.7619006039768,1684.8852564102567,655.0422704393291
55,55,0 days 00:20:00,17039.05,44.123326913428386,1564.6977272727272,2020-12-01 21:22:00,2020-12-01 21:42:00,0 days 00:20:00,-2796.7619006039768,1564.6977272727272,726.7732453440078
56,56,0 days 00:04:00,2845.379487179487,99.93605953847594,947.8499999999999,2020-12-02 12:06:00,2020-12-02 12:10:00,0 days 00:04:00,-543.7641557873326,947.8499999999999,113.24658868693183
57,57,0 days 00:08:00,374.64999999999964,2.5618758141554423,87.90499999999993,2020-12-02 14:06:00,2020-12-02 14:14:00,0 days 03:52:00,-30.38434687988206,87.90499999999993,-1500.4254874651601
58,58,0 days 00:08:00,238.3249999999989,1.504477291593659,50.79499999999971,2020-12-02 15:00:00,2020-12-02 15:08:00,0 days 00:50:00,-1101.4613253396847,50.79499999999971,-1170.5828744398682
59,59,0 days 00:06:00,2059.1749999999993,8.227822179867914,66.47499999999945,2020-12-02 18:32:00,2020-12-02 18:38:00,0 days 00:10:00,368.84199624964776,73.89166666666642,59.86224409300445
60,60,0 days 00:06:00,7054.950000000001,27.530303547649126,-64.0625,2020-12-02 19:06:00,2020-12-02 19:12:00,0 days 00:16:00,344.0362012592077,-19.775000000000244,-15.13356122615562
61,61,0 days 00:08:00,3833.7750000000015,15.67355474107886,-395.04499999999973,2020-12-02 23:12:00,2020-12-02 23:20:00,0 days 00:10:00,-101.16972931914052,-142.30000000000018,-14.453809766039285
62,62,0 days 00:08:00,5604.8499999999985,22.99649709458869,-1133.36,2020-12-02 23:26:00,2020-12-02 23:34:00,0 days 00:06:00,-90.69325645039635,-1261.0499999999993,23.854726764971076
63,63,0 days 00:06:00,2294.574999999997,7.231084611481748,-76.58125000000018,2020-12-04 00:06:00,2020-12-04 00:12:00,0 days 00:12:00,164.74279620891866,-110.72499999999975,138.51105815215078
64,64,0 days 00:18:00,435.72500000000036,3.128281249158661,48.26750000000011,2020-12-04 12:48:00,2020-12-04 13:06:00,0 days 00:22:00,-4566.788275111988,48.26750000000011,-310.2906196826507
65,65,0 days 00:06:00,3304.100000000002,10.28164762773099,-51.381250000000364,2020-12-09 00:28:00,2020-12-09 00:34:00,0 days 00:18:00,-156.3047139737523,-91.63333333333382,-10.928281479988868
66,66,0 days 00:16:00,444.25,2.6822843945991934,53.361111111111114,2020-12-09 14:20:00,2020-12-09 14:36:00,0 days 02:40:00,268.16020393811664,53.361111111111114,-1387.2407204254353
67,67,0 days 00:06:00,2914.2000000000044,7.67603254846415,-46.256250000000364,2020-12-11 21:10:00,2020-12-11 21:16:00,0 days 00:06:00,1255.41242356343,-61.98333333333479,75.04133842647082
68,68,0 days 02:18:00,1772.7750000000015,8.516016995765469,22.23357142857146,2020-12-13 09:58:00,2020-12-13 12:16:00,0 days 06:12:00,6049.021419777294,25.98656716417914,-5014.271036088875
69,69,0 days 00:06:00,3235.0,8.459108642672604,-89.69999999999891,2020-12-13 19:02:00,2020-12-13 19:08:00,0 days 01:36:00,-1332.4034360634118,-119.41666666666667,26.797118593049902
70,70,0 days 00:24:00,947.1499999999942,2.413546848711519,68.99423076923043,2020-12-13 19:28:00,2020-12-13 19:52:00,0 days 01:10:00,-1307.1782173783868,68.99423076923043,-2494.579940701893
71,71,0 days 01:16:00,3303.5750000000007,9.40197697443081,-86.42820512820515,2020-12-13 21:58:00,2020-12-13 23:14:00,0 days 01:40:00,-2770.027402110325,-36.04999999999927,-3299.542124879841
72,72,0 days 00:26:00,600.375,2.042444401542099,46.778571428571276,2020-12-17 19:50:00,2020-12-17 20:16:00,0 days 00:58:00,2470.0589538359454,46.778571428571276,-5258.974881679595
73,73,0 days 00:06:00,3825.9044871794868,12.123511714420118,114.375,2020-12-18 20:16:00,2020-12-18 20:22:00,0 days 23:58:00,10231.626808641375,260.75,-4116.728002250087
74,74,0 days 01:00:00,629.875,1.7974781798491222,-14.294354838709678,2020-12-18 21:00:00,2020-12-18 22:00:00,0 days 01:08:00,-17847.424381528537,-148.125,-1412.6834297030355
75,75,0 days 00:20:00,459.0749999999971,1.2583645988590177,39.77954545454519,2020-12-20 20:04:00,2020-12-20 20:24:00,0 days 03:32:00,3592.2213640747186,39.77954545454519,-6244.921713403293
76,76,0 days 00:20:00,719.2999999999956,2.03725430912705,64.43181818181819,2020-12-21 18:54:00,2020-12-21 19:14:00,0 days 01:06:00,-4993.398244872395,79.67777777777762,-5312.960988998111
77,77,0 days 00:14:00,831.1121794871797,3.458410238538505,-111.32652243589746,2020-12-22 05:18:00,2020-12-22 05:32:00,0 days 09:24:00,2508.429454304154,-133.8121794871804,-3618.0105577917857
78,78,0 days 00:18:00,1398.0499999999993,5.667624750175321,-147.7125,2020-12-29 05:50:00,2020-12-29 06:08:00,0 days 10:24:00,975.4546951178677,-105.47499999999854,-3866.823411870334
79,79,0 days 01:18:00,3849.4999999999964,11.599438936087822,-98.01624999999994,2020-12-30 03:28:00,2020-12-30 04:46:00,0 days 01:24:00,-12807.245435956163,-44.67499999999927,-294.60009081251883
80,80,0 days 00:28:00,8459.224999999999,34.73786116723336,-147.94499999999996,2021-01-04 15:18:00,2021-01-04 15:46:00,0 days 13:38:00,1080.4612025416113,-70.1749999999998,-178.63397607365906
81,81,0 days 00:36:00,2690.5750000000007,12.907222182245576,-145.56578947368422,2021-01-06 04:44:00,2021-01-06 05:20:00,0 days 00:46:00,-3980.530347152088,-20.475000000002183,-429.14026983758754
82,82,0 days 00:18:00,218.9499999999989,1.768982017301994,-16.635000000000037,2021-01-06 08:56:00,2021-01-06 09:14:00,0 days 02:00:00,-344.9913810429998,-85.72500000000036,-940.2953440769645
83,83,0 days 00:10:00,7788.874999999999,70.42111853748838,-1461.2708333333333,2021-01-07 10:26:00,2021-01-07 10:36:00,0 days 09:44:00,3988.750779644195,-843.75,-170.60527926914233
84,84,0 days 02:22:00,18.0,56.38214565387627,0.19236111111111112,2021-01-07 13:02:00,2021-01-07 15:24:00,0 days 02:40:00,-6315.879953604906,0.5178571428571429,-1332.7741787857988
85,85,0 days 00:06:00,3647.8,99.07990249003511,911.4437500000001,2021-01-07 15:44:00,2021-01-07 15:50:00,0 days 00:06:00,-6653.720309598553,911.4437500000001,1436.9417008829373
86,86,0 days 00:10:00,2672.425,72.58720555182084,-40.94583333333329,2021-01-07 15:50:00,2021-01-07 16:00:00,0 days 00:04:00,-5311.408971055733,-51.80500000000002,1358.0107571398576
87,87,0 days 00:12:00,3463.475,98.10432245637888,-16.696428571428637,2021-01-07 16:02:00,2021-01-07 16:14:00,0 days 00:04:00,-3125.6226521494377,593.1020588235294,691.9785352736876
88,88,0 days 00:04:00,13823.524999999998,64.73096905459288,4712.508333333332,2021-01-07 16:34:00,2021-01-07 16:38:00,0 days 00:04:00,-1371.443806134609,4712.508333333332,315.07423176241764
89,89,0 days 00:12:00,1604.2749999999978,6.507640806541403,-240.5857142857141,2021-01-08 03:54:00,2021-01-08 04:06:00,0 days 00:40:00,-2300.2008664648974,-241.59999999999854,-2359.6777206271736
90,90,0 days 00:14:00,780.9500000000007,2.3338309104465793,-102.85312500000009,2021-01-09 04:34:00,2021-01-09 04:48:00,0 days 00:22:00,-2454.5017611370604,-133.62499999999636,-3302.016064467668
91,91,0 days 00:06:00,80.65000000000146,0.21945130371489086,16.924999999999272,2021-01-16 00:22:00,2021-01-16 00:28:00,0 days 01:28:00,-917.522139568659,15.700000000000728,-2426.549933333518
92,92,0 days 00:12:00,12639.8,34.479179524389835,-956.9250000000003,2021-01-18 00:36:00,2021-01-18 00:48:00,0 days 01:20:00,1528.8311772106285,-238.22500000000218,-158.30559532959205
93,93,0 days 00:58:00,1758.125,8.667011744987121,58.296666666666596,2021-01-20 13:16:00,2021-01-20 14:14:00,0 days 01:22:00,-4328.657721768179,58.296666666666596,-2620.500612964479
94,94,0 days 00:22:00,739.1500000000015,2.2554211426470374,-56.822916666666664,2021-01-20 22:54:00,2021-01-20 23:16:00,0 days 00:32:00,-4020.2037914396706,6.6875,-2156.906084668852
95,95,0 days 00:10:00,5895.673076923078,20.043935495892498,-1004.4580128205131,2021-01-25 03:26:00,2021-01-25 03:36:00,0 days 03:28:00,-2538.7744471140345,-489.79807692307804,-222.4787029500792
96,96,0 days 00:14:00,1175.5250000000015,4.245013884926635,151.203125,2021-01-25 15:58:00,2021-01-25 16:12:00,0 days 08:58:00,1378.9754954647365,151.203125,-3564.6925197340206
97,97,0 days 00:44:00,1342.824999999997,3.670876559915797,-53.3673913043477,2021-01-28 21:46:00,2021-01-28 22:30:00,0 days 02:06:00,-1750.724622645922,-208.0,-2279.951075752696
98,98,0 days 00:24:00,1655.1749999999993,8.470462704478635,131.21730769230774,2021-01-29 12:30:00,2021-01-29 12:54:00,0 days 00:38:00,-5210.366662858227,131.21730769230774,-801.9795001433695
99,99,0 days 00:48:00,2651.225000000006,6.6258387028853605,107.71400000000023,2021-01-29 18:40:00,2021-01-29 19:28:00,0 days 01:36:00,-2533.3643965374413,107.71400000000023,-2408.984427024183
100,100,0 days 01:38:00,6348.0250000000015,24.776986532347934,126.37900000000002,2021-02-04 14:00:00,2021-02-04 15:38:00,0 days 01:46:00,-12983.472724028421,129.0637755102041,-798.9063032562271
101,101,0 days 00:06:00,4353.3499999999985,10.151348565738857,-49.92499999999927,2021-02-06 16:44:00,2021-02-06 16:50:00,0 days 04:10:00,-629.8521663576003,-8.833333333333334,-140.26325145583723
102,102,0 days 00:06:00,634.125,1.9188725063735461,167.02499999999964,2021-02-10 16:30:00,2021-02-10 16:36:00,0 days 01:02:00,-728.2644695038225,167.02499999999964,-4043.8216213280084
103,103,0 days 01:30:00,6637.8499999999985,15.950637931800955,-143.51902173913044,2021-02-12 01:54:00,2021-02-12 03:24:00,0 days 01:38:00,-16856.63639818674,-172.25,-669.8694441360713
104,104,0 days 00:06:00,3804.875,7.45870744488731,1014.2687500000011,2021-02-12 18:24:00,2021-02-12 18:30:00,0 days 00:06:00,-2917.2978246202983,1014.2687500000011,355.8282453440952
105,105,0 days 00:30:00,2366.149999999998,8.258942985142866,154.86874999999986,2021-02-16 13:08:00,2021-02-16 13:38:00,0 days 00:54:00,-7952.441773928913,154.86874999999986,-5932.953698834379
106,106,0 days 00:36:00,1570.1500000000015,3.4321362624655762,-85.57236842105263,2021-02-17 01:26:00,2021-02-17 02:02:00,0 days 03:28:00,1923.3946503405282,-258.77500000000146,-7584.929043024178
107,107,0 days 01:10:00,3012.0134615384595,7.0065603898218285,84.82430555555544,2021-02-17 17:00:00,2021-02-17 18:10:00,0 days 08:28:00,1998.3699444214026,84.82430555555544,-8836.538878683721
108,108,0 days 00:06:00,4269.375,9.681764606836168,-168.13750000000073,2021-02-17 23:30:00,2021-02-17 23:36:00,0 days 00:08:00,-469.2174726903504,-162.8166666666657,100.04182422405574
109,109,0 days 00:06:00,15880.263157894737,68.92176189355817,-57.118749999999636,2021-02-23 14:18:00,2021-02-23 14:24:00,0 days 00:06:00,1482.4207386978244,-134.64166666666642,-16.16839951078873
110,110,0 days 00:52:00,701.4249999999956,2.001215408295863,25.71666666666661,2021-02-26 20:30:00,2021-02-26 21:22:00,0 days 01:02:00,-9290.661221120958,25.71666666666661,-479.4413146359002
111,111,0 days 00:36:00,3026.4249999999993,9.97607692960618,-161.05394736842095,2021-02-28 06:28:00,2021-02-28 07:04:00,0 days 09:38:00,1373.1147412308237,-189.5,-5130.276065218464
112,112,0 days 00:06:00,2704.699999999997,7.545759085034504,186.73749999999927,2021-03-02 00:24:00,2021-03-02 00:30:00,0 days 00:06:00,-127.47420670851261,96.75,29.61688084373185
113,113,0 days 00:26:00,1403.9749999999985,3.4631930517835485,90.75357142857112,2021-03-02 19:36:00,2021-03-02 20:02:00,0 days 03:04:00,-20770.107170689967,90.75357142857112,-451.2259901992693
114,114,0 days 01:10:00,3409.0750000000044,8.314832283229805,-87.35208333333341,2021-03-02 21:18:00,2021-03-02 22:28:00,0 days 01:20:00,-21638.61675438512,3.649999999999723,-161.12418410870214
115,115,0 days 00:08:00,2862.9500000000044,7.331300950934747,-189.6449999999997,2021-03-05 01:20:00,2021-03-05 01:28:00,0 days 06:22:00,-418.0113917308173,-240.7375000000011,-148.49636938276547
116,116,0 days 00:06:00,2758.875,13.18531245444791,124.90625,2021-03-10 13:50:00,2021-03-10 13:56:00,0 days 01:34:00,632.4396211360433,166.93333333333308,7.125557395954274
117,117,0 days 01:14:00,4223.100000000002,14.97598331864613,-112.03355263157898,2021-03-16 03:20:00,2021-03-16 04:34:00,0 days 01:26:00,-8864.579001490765,-182.79999999999927,-1189.8321258959113
118,118,0 days 01:28:00,8051.799999999999,27.831238679884407,178.8361111111111,2021-03-16 14:44:00,2021-03-16 16:12:00,0 days 02:50:00,5622.814339037361,178.8361111111111,-6944.899081433587
119,119,0 days 00:12:00,9543.307965860598,39.98921790372779,-1488.0864661654136,2021-03-17 03:54:00,2021-03-17 04:06:00,0 days 00:10:00,10099.939481996189,-1313.4552631578954,341.45179554713604
120,120,0 days 00:08:00,8731.225,99.67066492010628,-1886.605,2021-03-17 04:18:00,2021-03-17 04:26:00,0 days 10:40:00,10069.00888385129,-45.87499999999999,-775.4863684285278
121,121,0 days 00:04:00,2999.5,88.89580415953529,1115.1083333333333,2021-03-17 04:28:00,2021-03-17 04:32:00,0 days 10:24:00,9104.543339520469,1115.1083333333333,-551.1293687258171
122,122,0 days 00:54:00,4083.925000000003,9.399829216421011,-146.02767857142862,2021-03-24 20:48:00,2021-03-24 21:42:00,0 days 00:54:00,-8696.943743703172,-107.92500000000291,143.53415296206003
123,123,0 days 00:06:00,3800.1749999999993,15.107967296732653,989.5187500000002,2021-03-25 14:48:00,2021-03-25 14:54:00,0 days 00:06:00,59.96393333841161,989.5187500000002,-0.7175972382426039
124,124,0 days 00:16:00,1219.074999999997,2.9516589651427836,147.34722222222223,2021-03-25 19:08:00,2021-03-25 19:24:00,0 days 00:36:00,-2661.7238258154666,147.34722222222223,-1616.5034456483277
125,125,0 days 00:06:00,3482.2249999999985,8.980558424661155,2.9187499999989086,2021-03-27 15:26:00,2021-03-27 15:32:00,0 days 00:06:00,-973.3359095390997,-26.441666666668123,146.28356473072097
126,126,0 days 00:06:00,4476.125,10.446245985186394,18.475000000000364,2021-03-27 17:02:00,2021-03-27 17:08:00,0 days 02:10:00,-796.5214293309928,49.67500000000049,-257.8028158216981
127,127,0 days 00:12:00,5389.075000000001,14.651481610118054,-524.557142857143,2021-03-28 02:48:00,2021-03-28 03:00:00,0 days 00:30:00,2490.096134879195,-241.1875,-41.80303127556772
128,128,0 days 00:24:00,1449.7250000000058,3.818703607120483,112.6923076923077,2021-03-31 17:08:00,2021-03-31 17:32:00,0 days 00:30:00,-8294.839991224382,112.6923076923077,-185.14209717420908
129,129,0 days 00:18:00,3005.4000000000015,12.720516032912343,-245.9574999999997,2021-04-02 05:36:00,2021-04-02 05:54:00,0 days 00:06:00,-858.6774605113878,-73.52499999999964,-137.2326314391696
130,130,0 days 00:06:00,2503.7249999999985,6.472663629471683,-81.34375,2021-04-06 17:00:00,2021-04-06 17:06:00,0 days 00:06:00,-874.5796462953022,-16.50833333333382,29.31412248454069
131,131,0 days 00:06:00,3877.449999999997,9.947287036484752,7.8125,2021-04-09 16:24:00,2021-04-09 16:30:00,0 days 02:22:00,-2481.4028515405803,-30.03333333333285,-299.78713731147684
132,132,0 days 02:32:00,14149.149999999998,41.20332587600548,-183.95649350649347,2021-04-13 01:34:00,2021-04-13 04:06:00,0 days 02:40:00,-7301.299244567368,-239.97500000000218,-443.41617176850286
133,133,0 days 00:08:00,320.25,1.1036072708851918,72.725,2021-04-22 18:06:00,2021-04-22 18:14:00,0 days 00:12:00,-11496.881187255509,72.725,-44.99743313226281
134,134,0 days 00:22:00,821.25,2.558654326968764,71.00438034188028,2021-04-22 19:18:00,2021-04-22 19:40:00,0 days 00:24:00,-10351.610010035818,71.00438034188028,-3525.368529131066
135,135,0 days 01:26:00,2506.324999999997,7.674347929595598,-43.492045454545405,2021-04-22 19:40:00,2021-04-22 21:06:00,0 days 01:34:00,-13099.263668012558,-27.899999999997817,175.89424865240562
136,136,0 days 00:18:00,5346.749999999998,26.083329572936847,-57.925,2021-04-23 14:34:00,2021-04-23 14:52:00,0 days 00:06:00,127.881343309768,115.20624999999973,139.0927577395601
137,137,0 days 00:36:00,37597.125,99.61291066144983,-295.45131578947314,2021-04-23 20:34:00,2021-04-23 21:10:00,21 days 06:16:00,9359.023329045376,2118.9649999999997,-1462.2605437319123
138,138,0 days 00:10:00,25690.25,99.434517646649,4260.445833333332,2021-04-23 20:42:00,2021-04-23 20:52:00,21 days 06:06:00,9159.021091023653,4260.445833333332,-526.0888495890158
