,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
53,53,0 days 00:24:00,9273.030303030304,7.598934396023651,-167.95000000000044,2021-02-14 01:04:00,2021-02-14 01:28:00,0 days 00:54:00,-1223.285978022558,-118.47638888888953,-1233.428283974361
54,54,0 days 00:06:00,8010.125,7.924069604099486,-2097.1375000000007,2021-02-19 03:12:00,2021-02-19 03:18:00,0 days 03:22:00,-10516.474571741037,-174.52499999999418,-8262.648667218013
55,55,0 days 00:32:00,10192.650000000009,11.097885063315815,-576.625,2021-02-19 03:28:00,2021-02-19 04:00:00,0 days 01:04:00,-26803.129937674326,24.23956043956111,-4572.848637992348
56,56,0 days 00:06:00,5784.7777777777665,7.319775329869998,-1346.9625000000015,2021-02-25 04:00:00,2021-02-25 04:06:00,0 days 00:54:00,-8993.42274598826,-1638.623148148147,-859.3470727068584
57,57,0 days 00:48:00,52754.7,48.72729187218054,-547.245,2021-03-08 22:10:00,2021-03-08 22:58:00,0 days 01:20:00,-2652.18971046108,-196.2464803312633,-1473.1590606070167
58,58,0 days 00:12:00,13933.999999999985,9.8030421511817,-1426.0250000000026,2021-03-10 19:46:00,2021-03-10 19:58:00,0 days 02:30:00,10315.480031642532,471.49499999999824,-6790.0010274510005
59,59,0 days 00:18:00,13095.200000000012,11.921501367037138,-605.4199999999997,2021-03-11 22:14:00,2021-03-11 22:32:00,0 days 00:32:00,-17809.472390701718,-646.2694444444447,873.394605396602
60,60,0 days 00:30:00,73323.74372759854,53.04842817837914,-720.7281249999992,2021-03-17 18:14:00,2021-03-17 18:44:00,0 days 14:12:00,13759.715563953745,-780.4592592592579,-8898.300973491021
61,61,0 days 00:14:00,59135.21621621621,58.78999185055755,-3511.684374999999,2021-03-17 22:50:00,2021-03-17 23:04:00,0 days 02:08:00,-4048.711145341857,-3996.8380308880296,-10999.924954120213
62,62,0 days 00:10:00,7210.644871794881,9.489082769110041,102.61250000000048,2021-03-17 23:02:00,2021-03-17 23:12:00,0 days 00:10:00,-55370.48680694057,776.0562499999978,-2481.3765046770804
63,63,0 days 00:12:00,10229.251086956501,7.023200460253449,-1444.3715838509295,2021-03-20 16:56:00,2021-03-20 17:08:00,0 days 03:50:00,-2944.0502937320052,-7450.9010869565245,-4504.6238623604495
64,64,0 days 00:08:00,7450.9010869565245,5.215122156081293,16.284999999997673,2021-03-20 17:06:00,2021-03-20 17:14:00,0 days 00:22:00,-11938.382531310475,-138.45000000000437,-2744.0839761806055
65,65,0 days 00:10:00,8296.375,6.0690424791824995,-215.8874999999971,2021-03-25 19:04:00,2021-03-25 19:14:00,0 days 04:42:00,2610.924833661942,1218.0125000000044,-1452.0627973013234
66,66,0 days 00:24:00,22711.949999999997,29.981129746687145,-284.46153846153845,2021-03-26 10:48:00,2021-03-26 11:12:00,0 days 08:06:00,-3098.0961664240276,513.1999999999997,-3131.310410816119
67,67,0 days 00:20:00,27347.399999999994,27.112604842067682,-382.77499999999947,2021-03-30 14:46:00,2021-03-30 15:06:00,0 days 09:54:00,2152.363902694966,1893.4472222222232,-2883.4392228851916
68,68,0 days 00:16:00,13452.724999999991,14.839572045041379,-783.4722222222222,2021-04-01 02:14:00,2021-04-01 02:30:00,0 days 02:54:00,-4757.068251565899,-866.2437499999996,-5107.504006045931
69,69,0 days 00:06:00,9709.574999999997,12.228156405092093,-1459.4874999999993,2021-04-01 02:40:00,2021-04-01 02:46:00,0 days 00:08:00,-16779.704528711372,-469.7666666666676,-942.8462301548789
70,70,0 days 00:08:00,14072.075000000004,23.264175187960305,-2921.65,2021-04-01 05:40:00,2021-04-01 05:48:00,0 days 01:40:00,-3056.968007892712,-161.25,-6050.396684898081
71,71,0 days 00:08:00,8866.074999999997,15.965646957981122,-57.09000000000087,2021-04-01 06:16:00,2021-04-01 06:24:00,0 days 00:12:00,-13765.195861535052,-215.1875,-196.24182377376837
72,72,0 days 00:06:00,11847.424999999996,20.235033602153393,-2925.9124999999985,2021-04-01 06:38:00,2021-04-01 06:44:00,0 days 00:36:00,-8052.6060466092895,-3935.6333333333314,103.66555136521492
73,73,0 days 00:10:00,10722.099999999999,17.112489790576646,-101.625,2021-04-01 07:22:00,2021-04-01 07:32:00,0 days 00:16:00,-3905.6689876209784,-236.66499999999942,7245.837143505966
74,74,0 days 00:36:00,2937.9249999999884,2.190192673663205,126.46184210526285,2021-04-15 17:58:00,2021-04-15 18:34:00,0 days 00:52:00,-24682.12571180042,161.87647058823495,-2321.360354708937
75,75,0 days 00:08:00,21152.0,9.772935870421733,-3946.359999999998,2021-04-16 18:30:00,2021-04-16 18:38:00,33 days 05:28:00,109407.25141287845,-6093.75,-12769.777898756403
76,76,0 days 00:16:00,22861.95000000001,10.562990318777807,-2382.4166666666665,2021-04-16 18:30:00,2021-04-16 18:46:00,33 days 05:28:00,109407.25141287845,-2022.75,-15461.11709843391
77,77,0 days 01:34:00,72153.17500000002,45.241936520486995,-1330.9749999999997,2021-04-17 20:04:00,2021-04-17 21:38:00,0 days 05:42:00,21750.796051507095,383.9585937500001,-21334.872716539245
78,78,0 days 00:34:00,25923.90000000001,25.790229241839555,-608.866666666667,2021-04-18 03:56:00,2021-04-18 04:30:00,0 days 01:06:00,30487.951759448246,123.59843749999982,-1183.3551775693977
79,79,0 days 00:04:00,9622.824999999997,11.318846639954032,3473.850000000001,2021-04-18 04:02:00,2021-04-18 04:06:00,0 days 00:04:00,-13298.926195930679,3473.850000000001,-1826.751099191718
80,80,0 days 00:24:00,33662.100000000006,28.943138363387405,-1113.0673076923076,2021-04-20 20:34:00,2021-04-20 20:58:00,0 days 01:00:00,-613.2582079750682,-342.0181818181816,-2890.212354869015
81,81,0 days 00:46:00,67841.925,53.002849681730204,-585.2947916666672,2021-04-21 19:08:00,2021-04-21 19:54:00,0 days 00:56:00,-1439.8259712008294,2094.192857142857,-1872.816662615308
82,82,0 days 00:20:00,26288.915384615393,26.547859118167977,-456.76363636363715,2021-04-23 14:58:00,2021-04-23 15:18:00,0 days 00:34:00,-45973.33230457914,2412.296875,320.28735585869435
83,83,0 days 00:44:00,42580.94999999998,27.62439702729712,-469.86847826086984,2021-04-25 18:34:00,2021-04-25 19:18:00,1 days 00:04:00,18432.02242695049,1695.2644736842103,-8340.028117683127
84,84,0 days 00:06:00,11613.649999999994,10.798297547901797,-1455.5187499999993,2021-04-30 14:34:00,2021-04-30 14:40:00,0 days 00:10:00,-10951.454247806989,-237.20833333333334,-3338.658770981285
85,85,0 days 00:18:00,14089.549999999996,22.30873488491396,-204.10750000000044,2021-05-04 08:10:00,2021-05-04 08:28:00,0 days 03:10:00,-1211.3909166916492,1287.7249999999997,-2104.8508841650537
86,86,0 days 00:04:00,8445.424999999996,14.684382089432859,1821.649999999999,2021-05-04 08:16:00,2021-05-04 08:20:00,0 days 00:04:00,-22606.59927604,1821.649999999999,-1482.7198537169652
87,87,0 days 00:22:00,28003.949999999997,21.695723214015942,-341.09166666666715,2021-05-07 17:06:00,2021-05-07 17:28:00,0 days 01:10:00,-15778.076964108077,180.76749999999885,-2459.843405048581
88,88,0 days 00:52:00,69931.375,48.975623848271695,-897.3990740740738,2021-05-15 20:52:00,2021-05-15 21:44:00,1 days 00:04:00,20740.75592379149,1729.1885416666664,-8153.193668568966
89,89,0 days 00:12:00,11181.199999999997,8.196647102754056,-441.4214285714302,2021-05-16 16:28:00,2021-05-16 16:40:00,0 days 00:38:00,7706.0437220618915,-240.63750000000195,-110.62643956768125
90,90,0 days 00:08:00,7793.199999999997,6.483037990268201,-794.1350000000006,2021-05-17 16:20:00,2021-05-17 16:28:00,0 days 00:10:00,406.747211353955,-309.8562500000007,-1026.3836109929948
