,group,timespan,magnitude,drop,shape,startdate,enddate
108,108,0 days 00:06:00,861.3624999999993,8.503252778929493,-147.04298642533922,2020-12-23 19:22:00,2020-12-23 19:28:00
109,109,0 days 00:06:00,1170.6111111111113,11.66263539804396,-24.504010695186935,2020-12-23 19:52:00,2020-12-23 19:58:00
110,110,0 days 00:06:00,1814.6656346749232,18.154204673955775,-32.224458204334496,2020-12-23 20:00:00,2020-12-23 20:06:00
111,111,0 days 00:06:00,1092.5235294117647,11.011317891042324,-3.3072755417956614,2020-12-23 20:06:00,2020-12-23 20:12:00
112,112,0 days 00:30:00,9548.761904761905,93.92444787934144,-95.32142857142856,2020-12-23 21:46:00,2020-12-23 22:16:00
113,113,0 days 00:36:00,7208.254515599344,79.57705755587654,-61.382990646148514,2020-12-24 00:24:00,2020-12-24 01:00:00
114,114,0 days 00:06:00,2784.175675675676,58.791519232964276,721.4308236808238,2020-12-24 00:30:00,2020-12-24 00:36:00
115,115,0 days 00:22:00,2621.972153972154,23.964117166096884,-155.9461500974659,2020-12-24 01:14:00,2020-12-24 01:36:00
116,116,0 days 00:38:00,9329.164285714287,94.05381466238914,-99.31992481203001,2020-12-24 02:24:00,2020-12-24 03:02:00
117,117,0 days 00:20:00,7357.057142857143,92.57819802976918,-264.8319805194806,2020-12-24 02:26:00,2020-12-24 02:46:00
118,118,0 days 00:16:00,3352.9624999999996,37.8884549377441,-376.28518518518507,2020-12-24 03:14:00,2020-12-24 03:30:00
119,119,0 days 00:08:00,2675.45,32.73903121003909,-13.73117117117108,2020-12-24 03:28:00,2020-12-24 03:36:00
120,120,0 days 00:06:00,8246.827586206897,100.0,-2024.2500000000002,2020-12-24 03:40:00,2020-12-24 03:46:00
121,121,0 days 00:08:00,5403.285714285715,100.0,1080.6571428571428,2020-12-24 03:56:00,2020-12-24 04:04:00
122,122,0 days 01:20:00,9455.8125,98.83392780151296,-54.92641293411514,2020-12-29 06:02:00,2020-12-29 07:22:00
123,123,0 days 00:08:00,2931.1425908667297,20.91565562542553,-594.345358090186,2020-12-30 02:34:00,2020-12-30 02:42:00
124,124,0 days 03:26:00,13727.139358108108,97.95228674000332,-43.319593867670726,2020-12-30 02:34:00,2020-12-30 06:00:00
125,125,0 days 00:08:00,1078.124269005848,13.193937391163075,-289.6461538461537,2021-01-06 04:34:00,2021-01-06 04:42:00
126,126,0 days 01:04:00,2099.4815789473687,29.28616973360259,-20.668142968142973,2021-01-06 04:54:00,2021-01-06 05:58:00
127,127,0 days 00:38:00,4163.061538461538,62.74904925331602,-33.73499999999997,2021-01-06 08:58:00,2021-01-06 09:36:00
128,128,0 days 00:06:00,941.063063063064,7.858085346789991,-241.2478070175439,2021-01-07 03:04:00,2021-01-07 03:10:00
129,129,0 days 03:36:00,7925.672064777327,96.85284326108606,-12.009391907786442,2021-01-07 11:56:00,2021-01-07 15:32:00
130,130,0 days 00:14:00,833.9855263157897,6.008666569339198,-24.55625000000009,2021-01-07 17:38:00,2021-01-07 17:52:00
131,131,0 days 00:42:00,6727.049999999999,61.18253213946275,-122.5239219114219,2021-01-08 03:56:00,2021-01-08 04:38:00
132,132,0 days 01:08:00,11923.314285714285,82.83530836261141,-81.91571428571434,2021-01-09 04:30:00,2021-01-09 05:38:00
133,133,0 days 00:38:00,3732.25,45.619556913674565,-52.27125000000001,2021-01-09 09:00:00,2021-01-09 09:38:00
134,134,0 days 00:04:00,1563.0083333333332,24.632245270505422,632.125,2021-01-09 09:04:00,2021-01-09 09:08:00
135,135,0 days 00:20:00,786.5467948717942,5.25946865784239,10.270454545454578,2021-01-09 15:04:00,2021-01-09 15:24:00
136,136,0 days 00:10:00,1749.4500000000007,11.858688118434372,-215.9469185784977,2021-01-09 22:58:00,2021-01-09 23:08:00
137,137,0 days 00:12:00,3357.8160256410265,17.840187372964024,-440.86648351648336,2021-01-10 01:14:00,2021-01-10 01:26:00
138,138,0 days 00:28:00,10139.833333333332,67.3947576562545,-117.99780701754389,2021-01-16 00:22:00,2021-01-16 00:50:00
139,139,0 days 00:24:00,3489.9375,25.413708356089572,-129.17604080507311,2021-01-17 14:32:00,2021-01-17 14:56:00
140,140,0 days 00:08:00,2438.057874762808,20.345424721359265,-148.01067567567551,2021-01-17 14:56:00,2021-01-17 15:04:00
141,141,0 days 00:24:00,4383.357843137253,28.59442037783947,-41.40644490644487,2021-01-17 16:18:00,2021-01-17 16:42:00
142,142,0 days 00:20:00,4843.439075630253,31.782936439007315,-55.33585858585866,2021-01-17 16:50:00,2021-01-17 17:10:00
143,143,0 days 01:22:00,11165.092105263158,99.50759077146067,-90.69491685563113,2021-01-20 13:02:00,2021-01-20 14:24:00
144,144,0 days 00:08:00,1529.049816849817,17.44597306328579,29.94692307692312,2021-01-20 14:22:00,2021-01-20 14:30:00
145,145,0 days 00:04:00,1464.914102564103,16.83741576561981,416.6047619047619,2021-01-20 14:26:00,2021-01-20 14:30:00
146,146,0 days 00:24:00,1014.6901709401718,6.122560017204421,-7.326923076923077,2021-01-20 16:54:00,2021-01-20 17:18:00
147,147,0 days 01:10:00,10555.76574074074,72.35415485778344,-52.52499999999999,2021-01-20 22:50:00,2021-01-21 00:00:00
148,148,0 days 00:12:00,1521.4871794871797,6.429661960018592,-9.25924908424869,2021-01-22 20:58:00,2021-01-22 21:10:00
149,149,0 days 00:26:00,12396.78125,63.329661558109834,-154.6482142857141,2021-01-25 16:06:00,2021-01-25 16:32:00
150,150,0 days 01:26:00,8006.640926640925,39.068491942872406,-71.8493298368298,2021-01-28 21:50:00,2021-01-28 23:16:00
151,151,0 days 00:06:00,3522.2355263157897,19.145486873009915,-918.384455128205,2021-01-29 01:42:00,2021-01-29 01:48:00
152,152,0 days 00:12:00,939.7207602339186,9.311055833104461,-29.256410256410163,2021-01-29 07:16:00,2021-01-29 07:28:00
153,153,0 days 00:10:00,3579.038461538461,25.66262834071962,-594.2474012474013,2021-01-29 12:06:00,2021-01-29 12:16:00
154,154,0 days 00:12:00,2164.538461538461,17.27209113899187,-240.8108859104281,2021-01-29 12:14:00,2021-01-29 12:26:00
155,155,0 days 00:14:00,4287.577898550725,41.438406771494286,-76.51724137931024,2021-01-29 12:42:00,2021-01-29 12:56:00
156,156,0 days 00:42:00,8982.708571428573,38.17648415965418,-81.09397269397282,2021-01-29 19:00:00,2021-01-29 19:42:00
157,157,0 days 00:08:00,1533.653174603176,7.100405843929181,-246.86857142857116,2021-01-30 03:04:00,2021-01-30 03:12:00
158,158,0 days 00:06:00,2089.3776315789473,6.973761990547217,515.8945681511468,2021-01-30 19:58:00,2021-01-30 20:04:00
159,159,0 days 00:28:00,6297.400809716597,18.905077782123513,-314.69333333333344,2021-01-30 20:14:00,2021-01-30 20:42:00
160,160,0 days 02:40:00,14273.0,100.0,-27.05185185185184,2021-02-04 13:06:00,2021-02-04 15:46:00
161,161,0 days 00:20:00,879.4144672531766,9.254229121637152,-21.943618259407728,2021-02-10 07:06:00,2021-02-10 07:26:00
162,162,0 days 00:26:00,13783.702304147464,65.6252864600417,-163.13869047619053,2021-02-10 16:30:00,2021-02-10 16:56:00
163,163,0 days 02:56:00,12161.6375,98.35374680555107,-21.779775280898843,2021-02-12 01:00:00,2021-02-12 03:56:00
164,164,0 days 01:04:00,14980.266666666666,99.42258936591021,-72.79242424242415,2021-02-16 13:02:00,2021-02-16 14:06:00
165,165,0 days 01:32:00,19961.714285714286,100.0,-112.16436170212764,2021-02-17 01:26:00,2021-02-17 02:58:00
166,166,0 days 01:28:00,22676.870967741936,100.0,-84.43499999999989,2021-02-17 17:12:00,2021-02-17 18:40:00
167,167,0 days 00:06:00,1393.6500000000015,7.904475885010342,-357.80624999999964,2021-02-19 03:12:00,2021-02-19 03:18:00
168,168,0 days 01:12:00,3620.8250000000007,14.820662746089226,-97.52865557865566,2021-02-26 20:20:00,2021-02-26 21:32:00
169,169,0 days 00:08:00,3004.139189189191,19.167669067975027,-625.6528378378382,2021-02-28 06:20:00,2021-02-28 06:28:00
170,170,0 days 01:38:00,12730.725,93.20836704287122,-65.51050000000006,2021-02-28 06:26:00,2021-02-28 08:04:00
171,171,0 days 00:22:00,609.5249999999996,6.041301180458504,-49.27500000000009,2021-03-02 19:42:00,2021-03-02 20:04:00
172,172,0 days 01:16:00,6938.625,97.8239032281941,-26.623717948717992,2021-03-02 21:26:00,2021-03-02 22:42:00
173,173,0 days 00:14:00,1455.9397435897445,11.043575929671704,-153.0279647435898,2021-03-03 03:30:00,2021-03-03 03:44:00
174,174,0 days 00:06:00,2309.925166627916,16.65294016194187,-628.9312916569788,2021-03-16 02:56:00,2021-03-16 03:02:00
175,175,0 days 02:44:00,13596.801086956522,98.02339840535018,-81.58253012048195,2021-03-16 02:56:00,2021-03-16 05:40:00
176,176,0 days 01:58:00,14327.515151515152,85.80113274451911,-41.68764957264951,2021-03-16 14:42:00,2021-03-16 16:40:00
177,177,0 days 00:08:00,1720.75,9.373182864901153,15.775,2021-03-16 17:20:00,2021-03-16 17:28:00
178,178,0 days 00:44:00,7716.625,100.0,-357.0902173913044,2021-03-17 08:48:00,2021-03-17 09:32:00
179,179,0 days 00:08:00,3075.525,100.0,615.1000000000001,2021-03-17 09:32:00,2021-03-17 09:40:00
180,180,0 days 00:18:00,1505.7999999999993,20.19777942463557,-66.69250000000002,2021-03-24 06:58:00,2021-03-24 07:16:00
181,181,0 days 01:54:00,9272.1,38.00177260455037,-127.00474137931037,2021-03-24 20:06:00,2021-03-24 22:00:00
182,182,0 days 00:06:00,1720.5249999999996,21.082539915940643,-420.7249999999999,2021-03-25 07:14:00,2021-03-25 07:20:00
183,183,0 days 00:14:00,1414.9750000000022,5.972261205573943,-56.18437500000027,2021-03-25 18:50:00,2021-03-25 19:04:00
184,184,0 days 00:04:00,1010.8326923076929,4.332330542001856,351.61089743589764,2021-03-25 18:56:00,2021-03-25 19:00:00
185,185,0 days 00:06:00,2700.4749999999985,11.555256502967453,-685.8312500000002,2021-03-25 19:04:00,2021-03-25 19:10:00
186,186,0 days 00:48:00,5285.3499999999985,22.615863860231656,-35.17600000000006,2021-03-25 19:04:00,2021-03-25 19:52:00
187,187,0 days 00:08:00,1385.925000000001,7.897481045874542,-151.1800000000003,2021-03-31 16:40:00,2021-03-31 16:48:00
188,188,0 days 00:28:00,1369.425000000001,8.401844273610209,-8.290000000000024,2021-03-31 17:04:00,2021-03-31 17:32:00
189,189,0 days 00:10:00,1441.4749999999985,6.233715406387773,-242.29583333333298,2021-04-05 20:42:00,2021-04-05 20:52:00
190,190,0 days 00:20:00,951.0730769230795,4.7789855205507195,-4.213636363636562,2021-04-12 14:26:00,2021-04-12 14:46:00
191,191,0 days 00:12:00,3692.5818528221007,21.923540063065374,-545.1453928939999,2021-04-13 00:52:00,2021-04-13 01:04:00
192,192,0 days 03:38:00,16695.30769230769,99.1231235071406,-95.04168997669007,2021-04-13 00:52:00,2021-04-13 04:30:00
193,193,0 days 00:12:00,3264.8166666666666,50.171088151377155,-80.8464285714286,2021-04-13 04:40:00,2021-04-13 04:52:00
