event_id,timestamp,count,provider
24,1554806366.0,0,azure
24,1554807266.0,0,azure
24,1554808166.0,0,azure
24,1554809066.0,0,azure
24,1554809966.0,0,azure
24,1554810866.0,1,azure
24,1554811766.0,2,azure
24,1554812666.0,0,azure
24,1554813566.0,0,azure
24,1554814466.0,1,azure
24,1554815366.0,1,azure
24,1554816266.0,0,azure
24,1554817166.0,0,azure
24,1554818066.0,0,azure
24,1554818966.0,2,azure
24,1554819866.0,2,azure
24,1554820766.0,1,azure
24,1554821666.0,4,azure
24,1554822566.0,1,azure
24,1554823466.0,0,azure
24,1554824366.0,0,azure
24,1554825266.0,6,azure
24,1554826166.0,0,azure
24,1554827066.0,3,azure
24,1554827966.0,0,azure
24,1554828866.0,1,azure
24,1554829766.0,1,azure
24,1554830666.0,3,azure
24,1554831566.0,0,azure
24,1554832466.0,1,azure
24,1554833366.0,1,azure
24,1554834266.0,0,azure
24,1554835166.0,1,azure
24,1554836066.0,3,azure
24,1554836966.0,1,azure
24,1554837866.0,14,azure
24,1554838766.0,1,azure
24,1554839666.0,1,azure
24,1554840566.0,1,azure
24,1554841466.0,5,azure
24,1554842366.0,2,azure
24,1554843266.0,0,azure
24,1554844166.0,0,azure
24,1554845066.0,4,azure
24,1554845966.0,27,azure
24,1554846866.0,54,azure
24,1554847766.0,46,azure
24,1554848666.0,18,azure
24,1554849566.0,4,azure
24,1554850466.0,4,azure
24,1554851366.0,9,azure
24,1554852266.0,4,azure
24,1554853166.0,2,azure
24,1554854066.0,0,azure
24,1554854966.0,2,azure
24,1554855866.0,1,azure
24,1554856766.0,1,azure
24,1554857666.0,0,azure
24,1554858566.0,2,azure
24,1554859466.0,0,azure
24,1554860366.0,8,azure
24,1554861266.0,1,azure
24,1554862166.0,1,azure
24,1554863066.0,1,azure
24,1554863966.0,0,azure
24,1554864866.0,7,azure
24,1554865766.0,1,azure
24,1554866666.0,0,azure
24,1554867566.0,0,azure
24,1554868466.0,0,azure
24,1554869366.0,1,azure
24,1554870266.0,1,azure
24,1554871166.0,0,azure
24,1554872066.0,0,azure
24,1554872966.0,0,azure
24,1554873866.0,0,azure
24,1554874766.0,1,azure
24,1554875666.0,0,azure
24,1554876566.0,0,azure
24,1554877466.0,0,azure
24,1554878366.0,0,azure
24,1554879266.0,0,azure
24,1554880166.0,0,azure
24,1554881066.0,0,azure
24,1554881966.0,0,azure
24,1554882866.0,1,azure
24,1554883766.0,0,azure
24,1554884666.0,0,azure
24,1554885566.0,0,azure
24,1554886466.0,0,azure
24,1554887366.0,1,azure
24,1554888266.0,0,azure
24,1554889166.0,1,azure
24,1554890066.0,0,azure
9,1555643955.0,0,azure
9,1555644855.0,0,azure
9,1555645755.0,0,azure
9,1555646655.0,0,azure
9,1555647555.0,0,azure
9,1555648455.0,0,azure
9,1555649355.0,1,azure
9,1555650255.0,6,azure
9,1555651155.0,0,azure
9,1555652055.0,0,azure
9,1555652955.0,6,azure
9,1555653855.0,0,azure
9,1555654755.0,0,azure
9,1555655655.0,0,azure
9,1555656555.0,0,azure
9,1555657455.0,2,azure
9,1555658355.0,3,azure
9,1555659255.0,0,azure
9,1555660155.0,2,azure
9,1555661055.0,1,azure
9,1555661955.0,0,azure
9,1555662855.0,0,azure
9,1555663755.0,0,azure
9,1555664655.0,0,azure
9,1555665555.0,1,azure
9,1555666455.0,1,azure
9,1555667355.0,0,azure
9,1555668255.0,0,azure
9,1555669155.0,1,azure
9,1555670055.0,0,azure
9,1555670955.0,0,azure
9,1555671855.0,0,azure
9,1555672755.0,0,azure
9,1555673655.0,0,azure
9,1555674555.0,0,azure
9,1555675455.0,0,azure
9,1555676355.0,0,azure
9,1555677255.0,1,azure
9,1555678155.0,1,azure
9,1555679055.0,1,azure
9,1555679955.0,7,azure
9,1555680855.0,0,azure
9,1555681755.0,0,azure
9,1555682655.0,3,azure
9,1555683555.0,1,azure
9,1555684455.0,0,azure
9,1555685355.0,28,azure
9,1555686255.0,94,azure
9,1555687155.0,51,azure
9,1555688055.0,8,azure
9,1555688955.0,1,azure
9,1555689855.0,3,azure
9,1555690755.0,1,azure
9,1555691655.0,1,azure
9,1555692555.0,2,azure
9,1555693455.0,25,azure
9,1555694355.0,44,azure
9,1555695255.0,14,azure
9,1555696155.0,0,azure
9,1555697055.0,0,azure
9,1555697955.0,1,azure
9,1555698855.0,4,azure
9,1555699755.0,2,azure
9,1555700655.0,0,azure
9,1555701555.0,1,azure
9,1555702455.0,1,azure
9,1555703355.0,2,azure
9,1555704255.0,0,azure
9,1555705155.0,1,azure
9,1555706055.0,1,azure
9,1555706955.0,0,azure
9,1555707855.0,0,azure
9,1555708755.0,0,azure
9,1555709655.0,0,azure
9,1555710555.0,0,azure
9,1555711455.0,0,azure
9,1555712355.0,2,azure
9,1555713255.0,0,azure
9,1555714155.0,0,azure
9,1555715055.0,0,azure
9,1555715955.0,0,azure
9,1555716855.0,1,azure
9,1555717755.0,0,azure
9,1555718655.0,0,azure
9,1555719555.0,0,azure
9,1555720455.0,0,azure
9,1555721355.0,0,azure
9,1555722255.0,0,azure
9,1555723155.0,0,azure
9,1555724055.0,0,azure
9,1555724955.0,0,azure
9,1555725855.0,0,azure
9,1555726755.0,0,azure
9,1555727655.0,0,azure
9,1555728555.0,0,azure
31,1556166670.0,1,aws
31,1556167570.0,0,aws
31,1556168470.0,1,aws
31,1556169370.0,2,aws
31,1556170270.0,0,aws
31,1556171170.0,0,aws
31,1556172070.0,0,aws
31,1556172970.0,1,aws
31,1556173870.0,0,aws
31,1556174770.0,0,aws
31,1556175670.0,1,aws
31,1556176570.0,0,aws
31,1556177470.0,0,aws
31,1556178370.0,0,aws
31,1556179270.0,0,aws
31,1556180170.0,0,aws
31,1556181070.0,0,aws
31,1556181970.0,0,aws
31,1556182870.0,0,aws
31,1556183770.0,0,aws
31,1556184670.0,0,aws
31,1556185570.0,0,aws
31,1556186470.0,0,aws
31,1556187370.0,4,aws
31,1556188270.0,1,aws
31,1556189170.0,0,aws
31,1556190070.0,0,aws
31,1556190970.0,1,aws
31,1556191870.0,0,aws
31,1556192770.0,0,aws
31,1556193670.0,0,aws
31,1556194570.0,0,aws
31,1556195470.0,0,aws
31,1556196370.0,1,aws
31,1556197270.0,0,aws
31,1556198170.0,1,aws
31,1556199070.0,3,aws
31,1556199970.0,3,aws
31,1556200870.0,2,aws
31,1556201770.0,0,aws
31,1556202670.0,3,aws
31,1556203570.0,1,aws
31,1556204470.0,1,aws
31,1556205370.0,3,aws
31,1556206270.0,2,aws
31,1556207170.0,2,aws
31,1556208070.0,0,aws
31,1556208970.0,4,aws
31,1556209870.0,3,aws
31,1556210770.0,33,aws
31,1556211670.0,387,aws
31,1556212570.0,579,aws
31,1556213470.0,495,aws
31,1556214370.0,308,aws
31,1556215270.0,257,aws
31,1556216170.0,241,aws
31,1556217070.0,261,aws
31,1556217970.0,119,aws
31,1556218870.0,73,aws
31,1556219770.0,53,aws
31,1556220670.0,46,aws
31,1556221570.0,24,aws
31,1556222470.0,21,aws
31,1556223370.0,16,aws
31,1556224270.0,17,aws
31,1556225170.0,9,aws
31,1556226070.0,10,aws
31,1556226970.0,11,aws
31,1556227870.0,13,aws
31,1556228770.0,3,aws
31,1556229670.0,7,aws
31,1556230570.0,5,aws
31,1556231470.0,4,aws
31,1556232370.0,8,aws
31,1556233270.0,2,aws
31,1556234170.0,6,aws
31,1556235070.0,3,aws
31,1556235970.0,5,aws
31,1556236870.0,2,aws
31,1556237770.0,13,aws
31,1556238670.0,12,aws
31,1556239570.0,3,aws
31,1556240470.0,2,aws
31,1556241370.0,0,aws
31,1556242270.0,3,aws
31,1556243170.0,2,aws
31,1556244070.0,1,aws
31,1556244970.0,3,aws
31,1556245870.0,4,aws
31,1556246770.0,3,aws
31,1556247670.0,3,aws
31,1556248570.0,3,aws
31,1556249470.0,1,aws
31,1556250370.0,1,aws
31,1556251270.0,0,aws
16,1556515630.0,2,aws
16,1556516530.0,0,aws
16,1556517430.0,0,aws
16,1556518330.0,0,aws
16,1556519230.0,0,aws
16,1556520130.0,0,aws
16,1556521030.0,0,aws
16,1556521930.0,1,aws
16,1556522830.0,0,aws
16,1556523730.0,0,aws
16,1556524630.0,1,aws
16,1556525530.0,2,aws
16,1556526430.0,0,aws
16,1556527330.0,0,aws
16,1556528230.0,0,aws
16,1556529130.0,0,aws
16,1556530030.0,0,aws
16,1556530930.0,0,aws
16,1556531830.0,0,aws
16,1556532730.0,1,aws
16,1556533630.0,0,aws
16,1556534530.0,0,aws
16,1556535430.0,0,aws
16,1556536330.0,0,aws
16,1556537230.0,0,aws
16,1556538130.0,0,aws
16,1556539030.0,0,aws
16,1556539930.0,0,aws
16,1556540830.0,0,aws
16,1556541730.0,0,aws
16,1556542630.0,0,aws
16,1556543530.0,0,aws
16,1556544430.0,2,aws
16,1556545330.0,2,aws
16,1556546230.0,0,aws
16,1556547130.0,0,aws
16,1556548030.0,3,aws
16,1556548930.0,1,aws
16,1556549830.0,3,aws
16,1556550730.0,2,aws
16,1556551630.0,5,aws
16,1556552530.0,2,aws
16,1556553430.0,2,aws
16,1556554330.0,4,aws
16,1556555230.0,1,aws
16,1556556130.0,2,aws
16,1556557030.0,3,aws
16,1556557930.0,2,aws
16,1556558830.0,9,aws
16,1556559730.0,26,aws
16,1556560630.0,47,aws
16,1556561530.0,31,aws
16,1556562430.0,21,aws
16,1556563330.0,15,aws
16,1556564230.0,15,aws
16,1556565130.0,14,aws
16,1556566030.0,19,aws
16,1556566930.0,8,aws
16,1556567830.0,5,aws
16,1556568730.0,7,aws
16,1556569630.0,1,aws
16,1556570530.0,3,aws
16,1556571430.0,1,aws
16,1556572330.0,5,aws
16,1556573230.0,5,aws
16,1556574130.0,7,aws
16,1556575030.0,3,aws
16,1556575930.0,9,aws
16,1556576830.0,3,aws
16,1556577730.0,3,aws
16,1556578630.0,1,aws
16,1556579530.0,1,aws
16,1556580430.0,0,aws
16,1556581330.0,0,aws
16,1556582230.0,3,aws
16,1556583130.0,3,aws
16,1556584030.0,7,aws
16,1556584930.0,2,aws
16,1556585830.0,0,aws
16,1556586730.0,0,aws
16,1556587630.0,1,aws
16,1556588530.0,2,aws
16,1556589430.0,0,aws
16,1556590330.0,0,aws
16,1556591230.0,0,aws
16,1556592130.0,2,aws
16,1556593030.0,0,aws
16,1556593930.0,7,aws
16,1556594830.0,2,aws
16,1556595730.0,0,aws
16,1556596630.0,0,aws
16,1556597530.0,2,aws
16,1556598430.0,8,aws
16,1556599330.0,1,aws
16,1556600230.0,0,aws
16,1556784749.0,0,azure
16,1556785649.0,0,azure
16,1556786549.0,0,azure
17,1556787070.0,0,aws
16,1556787449.0,0,azure
17,1556787970.0,0,aws
16,1556788349.0,0,azure
17,1556788870.0,0,aws
16,1556789249.0,0,azure
17,1556789770.0,0,aws
16,1556790149.0,0,azure
17,1556790670.0,1,aws
16,1556791049.0,0,azure
17,1556791570.0,0,aws
16,1556791949.0,0,azure
17,1556792470.0,0,aws
16,1556792849.0,0,azure
17,1556793370.0,0,aws
16,1556793749.0,0,azure
17,1556794270.0,0,aws
16,1556794649.0,0,azure
17,1556795170.0,0,aws
16,1556795549.0,0,azure
17,1556796070.0,0,aws
16,1556796449.0,0,azure
17,1556796970.0,0,aws
16,1556797349.0,0,azure
17,1556797870.0,1,aws
16,1556798249.0,0,azure
17,1556798770.0,1,aws
16,1556799149.0,0,azure
17,1556799670.0,1,aws
16,1556800049.0,0,azure
17,1556800570.0,0,aws
16,1556800949.0,0,azure
17,1556801470.0,2,aws
16,1556801849.0,0,azure
17,1556802370.0,1,aws
16,1556802749.0,1,azure
17,1556803270.0,1,aws
16,1556803649.0,0,azure
17,1556804170.0,0,aws
16,1556804549.0,0,azure
17,1556805070.0,0,aws
16,1556805449.0,1,azure
17,1556805970.0,2,aws
16,1556806349.0,3,azure
17,1556806870.0,1,aws
16,1556807249.0,2,azure
17,1556807770.0,5,aws
16,1556808149.0,1,azure
17,1556808670.0,2,aws
16,1556809049.0,0,azure
17,1556809570.0,1,aws
16,1556809949.0,0,azure
17,1556810470.0,4,aws
16,1556810849.0,0,azure
17,1556811370.0,1,aws
16,1556811749.0,3,azure
17,1556812270.0,1,aws
16,1556812649.0,1,azure
17,1556813170.0,0,aws
16,1556813549.0,1,azure
17,1556814070.0,3,aws
16,1556814449.0,1,azure
17,1556814970.0,4,aws
16,1556815349.0,6,azure
17,1556815870.0,1,aws
16,1556816249.0,0,azure
17,1556816770.0,2,aws
16,1556817149.0,0,azure
17,1556817670.0,0,aws
16,1556818049.0,0,azure
17,1556818570.0,6,aws
16,1556818949.0,0,azure
17,1556819470.0,0,aws
16,1556819849.0,0,azure
17,1556820370.0,5,aws
16,1556820749.0,2,azure
17,1556821270.0,2,aws
16,1556821649.0,6,azure
17,1556822170.0,2,aws
16,1556822549.0,1,azure
17,1556823070.0,1,aws
16,1556823449.0,0,azure
17,1556823970.0,4,aws
16,1556824349.0,0,azure
17,1556824870.0,5,aws
16,1556825249.0,4,azure
17,1556825770.0,3,aws
16,1556826149.0,155,azure
17,1556826670.0,14,aws
16,1556827049.0,602,azure
17,1556827570.0,36,aws
16,1556827949.0,1474,azure
17,1556828470.0,96,aws
16,1556828849.0,2503,azure
17,1556829370.0,133,aws
16,1556829749.0,2250,azure
17,1556830270.0,127,aws
16,1556830649.0,1499,azure
17,1556831170.0,169,aws
16,1556831549.0,775,azure
17,1556832070.0,80,aws
16,1556832449.0,465,azure
17,1556832970.0,31,aws
16,1556833349.0,242,azure
17,1556833870.0,16,aws
16,1556834249.0,177,azure
17,1556834770.0,12,aws
16,1556835149.0,122,azure
17,1556835670.0,7,aws
16,1556836049.0,101,azure
17,1556836570.0,8,aws
16,1556836949.0,65,azure
17,1556837470.0,12,aws
16,1556837849.0,61,azure
17,1556838370.0,7,aws
16,1556838749.0,39,azure
17,1556839270.0,5,aws
16,1556839649.0,26,azure
17,1556840170.0,2,aws
16,1556840549.0,29,azure
17,1556841070.0,4,aws
16,1556841449.0,37,azure
17,1556841970.0,0,aws
16,1556842349.0,40,azure
17,1556842870.0,7,aws
16,1556843249.0,27,azure
17,1556843770.0,5,aws
16,1556844149.0,16,azure
17,1556844670.0,4,aws
16,1556845049.0,15,azure
28,1556845469.0,15,azure
17,1556845570.0,2,aws
16,1556845949.0,17,azure
28,1556846369.0,17,azure
17,1556846470.0,3,aws
16,1556846849.0,11,azure
28,1556847269.0,11,azure
17,1556847370.0,1,aws
16,1556847749.0,10,azure
28,1556848169.0,10,azure
17,1556848270.0,1,aws
16,1556848649.0,16,azure
28,1556849069.0,16,azure
17,1556849170.0,1,aws
16,1556849549.0,10,azure
28,1556849969.0,10,azure
17,1556850070.0,3,aws
16,1556850449.0,11,azure
28,1556850869.0,11,azure
17,1556850970.0,2,aws
16,1556851349.0,10,azure
28,1556851769.0,10,azure
17,1556851870.0,4,aws
16,1556852249.0,12,azure
28,1556852669.0,12,azure
17,1556852770.0,3,aws
16,1556853149.0,7,azure
28,1556853569.0,7,azure
17,1556853670.0,1,aws
16,1556854049.0,6,azure
28,1556854469.0,6,azure
17,1556854570.0,1,aws
16,1556854949.0,4,azure
28,1556855369.0,4,azure
17,1556855470.0,1,aws
16,1556855849.0,8,azure
28,1556856269.0,8,azure
17,1556856370.0,1,aws
16,1556856749.0,2,azure
28,1556857169.0,2,azure
17,1556857270.0,1,aws
16,1556857649.0,7,azure
28,1556858069.0,7,azure
17,1556858170.0,2,aws
16,1556858549.0,6,azure
28,1556858969.0,6,azure
17,1556859070.0,1,aws
16,1556859449.0,1,azure
28,1556859869.0,1,azure
17,1556859970.0,3,aws
16,1556860349.0,4,azure
28,1556860769.0,4,azure
17,1556860870.0,2,aws
16,1556861249.0,8,azure
28,1556861669.0,8,azure
17,1556861770.0,0,aws
16,1556862149.0,9,azure
28,1556862569.0,9,azure
17,1556862670.0,1,aws
16,1556863049.0,2,azure
28,1556863469.0,2,azure
17,1556863570.0,1,aws
16,1556863949.0,5,azure
28,1556864369.0,5,azure
17,1556864470.0,0,aws
16,1556864849.0,2,azure
28,1556865269.0,2,azure
17,1556865370.0,0,aws
16,1556865749.0,1,azure
28,1556866169.0,1,azure
17,1556866270.0,0,aws
16,1556866649.0,2,azure
28,1556867069.0,2,azure
17,1556867170.0,0,aws
16,1556867549.0,7,azure
28,1556867969.0,7,azure
17,1556868070.0,0,aws
16,1556868449.0,2,azure
28,1556868869.0,2,azure
17,1556868970.0,0,aws
16,1556869349.0,1,azure
28,1556869769.0,1,azure
17,1556869870.0,1,aws
28,1556870669.0,1,azure
17,1556870770.0,0,aws
28,1556871569.0,1,azure
17,1556871670.0,0,aws
28,1556872469.0,1,azure
28,1556873369.0,1,azure
28,1556874269.0,1,azure
28,1556875169.0,0,azure
28,1556876069.0,1,azure
28,1556876969.0,8,azure
28,1556877869.0,3,azure
28,1556878769.0,1,azure
28,1556879669.0,3,azure
28,1556880569.0,4,azure
28,1556881469.0,5,azure
28,1556882369.0,6,azure
28,1556883269.0,11,azure
28,1556884169.0,8,azure
28,1556885069.0,28,azure
28,1556885969.0,29,azure
28,1556886869.0,35,azure
28,1556887769.0,34,azure
28,1556888669.0,29,azure
28,1556889569.0,30,azure
28,1556890469.0,26,azure
28,1556891369.0,25,azure
28,1556892269.0,31,azure
28,1556893169.0,11,azure
28,1556894069.0,14,azure
28,1556894969.0,20,azure
28,1556895869.0,16,azure
28,1556896769.0,25,azure
28,1556897669.0,18,azure
28,1556898569.0,12,azure
28,1556899469.0,12,azure
28,1556900369.0,21,azure
28,1556901269.0,13,azure
28,1556902169.0,20,azure
28,1556903069.0,7,azure
28,1556903969.0,8,azure
28,1556904869.0,28,azure
28,1556905769.0,13,azure
28,1556906669.0,10,azure
28,1556907569.0,14,azure
28,1556908469.0,8,azure
28,1556909369.0,14,azure
28,1556910269.0,20,azure
28,1556911169.0,12,azure
28,1556912069.0,8,azure
28,1556912969.0,7,azure
28,1556913869.0,11,azure
28,1556914769.0,21,azure
28,1556915669.0,6,azure
28,1556916569.0,5,azure
28,1556917469.0,6,azure
28,1556918369.0,13,azure
28,1556919269.0,3,azure
28,1556920169.0,2,azure
28,1556921069.0,3,azure
28,1556921969.0,6,azure
28,1556922869.0,3,azure
28,1556923769.0,3,azure
28,1556924669.0,1,azure
28,1556925569.0,0,azure
28,1556926469.0,0,azure
28,1556927369.0,2,azure
28,1556928269.0,1,azure
28,1556929169.0,0,azure
28,1556930069.0,0,azure
25,1557713069.0,0,azure
25,1557713969.0,6,azure
25,1557714869.0,0,azure
25,1557715769.0,1,azure
25,1557716669.0,0,azure
25,1557717569.0,0,azure
25,1557718469.0,1,azure
25,1557719369.0,6,azure
25,1557720269.0,0,azure
25,1557721169.0,1,azure
25,1557722069.0,0,azure
25,1557722969.0,0,azure
25,1557723869.0,6,azure
25,1557724769.0,0,azure
25,1557725669.0,6,azure
25,1557726569.0,0,azure
25,1557727469.0,0,azure
25,1557728369.0,0,azure
25,1557729269.0,0,azure
25,1557730169.0,0,azure
25,1557731069.0,0,azure
25,1557731969.0,0,azure
25,1557732869.0,0,azure
25,1557733769.0,0,azure
25,1557734669.0,0,azure
25,1557735569.0,0,azure
25,1557736469.0,6,azure
25,1557737369.0,0,azure
25,1557738269.0,12,azure
25,1557739169.0,0,azure
25,1557740069.0,1,azure
25,1557740969.0,1,azure
25,1557741869.0,0,azure
25,1557742769.0,6,azure
25,1557743669.0,0,azure
25,1557744569.0,0,azure
25,1557745469.0,0,azure
25,1557746369.0,0,azure
25,1557747269.0,0,azure
25,1557748169.0,1,azure
25,1557749069.0,2,azure
25,1557749969.0,9,azure
25,1557750869.0,31,azure
25,1557751769.0,26,azure
25,1557752669.0,42,azure
25,1557753569.0,7,azure
25,1557754469.0,25,azure
25,1557755369.0,10,azure
25,1557756269.0,56,azure
25,1557757169.0,37,azure
25,1557758069.0,26,azure
25,1557758969.0,26,azure
25,1557759869.0,3,azure
25,1557760769.0,1,azure
25,1557761669.0,9,azure
25,1557762569.0,10,azure
25,1557763469.0,2,azure
25,1557764369.0,5,azure
25,1557765269.0,3,azure
25,1557766169.0,5,azure
25,1557767069.0,13,azure
25,1557767969.0,3,azure
25,1557768869.0,4,azure
25,1557769769.0,1,azure
25,1557770669.0,2,azure
25,1557771569.0,3,azure
25,1557772469.0,5,azure
25,1557773369.0,5,azure
25,1557774269.0,1,azure
25,1557775169.0,5,azure
25,1557776069.0,2,azure
25,1557776969.0,1,azure
25,1557777869.0,1,azure
25,1557778769.0,5,azure
25,1557779669.0,3,azure
25,1557780569.0,4,azure
25,1557781469.0,3,azure
25,1557782369.0,14,azure
25,1557783269.0,4,azure
25,1557784169.0,2,azure
25,1557785069.0,0,azure
25,1557785969.0,0,azure
25,1557786869.0,7,azure
25,1557787769.0,0,azure
25,1557788669.0,0,azure
25,1557789569.0,0,azure
25,1557790469.0,1,azure
25,1557791369.0,0,azure
25,1557792269.0,0,azure
25,1557793169.0,0,azure
25,1557794069.0,0,azure
25,1557794969.0,0,azure
25,1557795869.0,0,azure
25,1557796769.0,0,azure
25,1557797669.0,0,azure
4,1559459770.0,0,gcp
4,1559460670.0,0,gcp
51,1559460914.0,2,aws
4,1559461570.0,0,gcp
51,1559461814.0,0,aws
4,1559462470.0,0,gcp
51,1559462714.0,0,aws
4,1559463370.0,0,gcp
51,1559463614.0,0,aws
4,1559464270.0,0,gcp
51,1559464514.0,2,aws
4,1559465170.0,0,gcp
51,1559465414.0,0,aws
4,1559466070.0,0,gcp
51,1559466314.0,1,aws
4,1559466970.0,0,gcp
51,1559467214.0,0,aws
4,1559467870.0,0,gcp
51,1559468114.0,0,aws
4,1559468770.0,0,gcp
51,1559469014.0,0,aws
4,1559469670.0,0,gcp
51,1559469914.0,0,aws
4,1559470570.0,0,gcp
51,1559470814.0,3,aws
4,1559471470.0,0,gcp
51,1559471714.0,0,aws
4,1559472370.0,0,gcp
51,1559472614.0,0,aws
4,1559473270.0,0,gcp
51,1559473514.0,0,aws
4,1559474170.0,0,gcp
51,1559474414.0,1,aws
4,1559475070.0,0,gcp
51,1559475314.0,0,aws
4,1559475970.0,0,gcp
51,1559476214.0,2,aws
4,1559476870.0,0,gcp
51,1559477114.0,1,aws
4,1559477770.0,0,gcp
51,1559478014.0,2,aws
4,1559478670.0,0,gcp
51,1559478914.0,1,aws
4,1559479570.0,0,gcp
51,1559479814.0,0,aws
4,1559480470.0,0,gcp
51,1559480714.0,0,aws
4,1559481370.0,0,gcp
51,1559481614.0,1,aws
4,1559482270.0,0,gcp
51,1559482514.0,2,aws
4,1559483170.0,0,gcp
51,1559483414.0,0,aws
4,1559484070.0,0,gcp
51,1559484314.0,2,aws
4,1559484970.0,0,gcp
51,1559485214.0,1,aws
4,1559485870.0,0,gcp
51,1559486114.0,3,aws
4,1559486770.0,0,gcp
51,1559487014.0,0,aws
4,1559487670.0,0,gcp
51,1559487914.0,3,aws
4,1559488570.0,0,gcp
51,1559488814.0,1,aws
4,1559489470.0,0,gcp
51,1559489714.0,4,aws
4,1559490370.0,0,gcp
51,1559490614.0,0,aws
4,1559491270.0,1,gcp
51,1559491514.0,0,aws
4,1559492170.0,0,gcp
51,1559492414.0,1,aws
4,1559493070.0,0,gcp
51,1559493314.0,1,aws
4,1559493970.0,0,gcp
51,1559494214.0,0,aws
4,1559494870.0,0,gcp
51,1559495114.0,0,aws
4,1559495770.0,0,gcp
51,1559496014.0,1,aws
4,1559496670.0,0,gcp
51,1559496914.0,0,aws
4,1559497570.0,0,gcp
51,1559497814.0,3,aws
4,1559498470.0,0,gcp
51,1559498714.0,1,aws
4,1559499370.0,0,gcp
51,1559499614.0,2,aws
4,1559500270.0,0,gcp
51,1559500514.0,1,aws
4,1559501170.0,0,gcp
51,1559501414.0,3,aws
4,1559502070.0,63,gcp
51,1559502314.0,4,aws
4,1559502970.0,208,gcp
51,1559503214.0,36,aws
4,1559503870.0,225,gcp
51,1559504114.0,35,aws
4,1559504770.0,146,gcp
51,1559505014.0,50,aws
4,1559505670.0,167,gcp
51,1559505914.0,47,aws
4,1559506570.0,153,gcp
51,1559506814.0,47,aws
4,1559507470.0,207,gcp
51,1559507714.0,38,aws
4,1559508370.0,213,gcp
51,1559508614.0,49,aws
4,1559509270.0,127,gcp
51,1559509514.0,45,aws
4,1559510170.0,166,gcp
51,1559510414.0,23,aws
4,1559511070.0,162,gcp
51,1559511314.0,18,aws
4,1559511970.0,157,gcp
51,1559512214.0,16,aws
4,1559512870.0,186,gcp
51,1559513114.0,31,aws
4,1559513770.0,216,gcp
51,1559514014.0,25,aws
4,1559514670.0,181,gcp
51,1559514914.0,22,aws
4,1559515570.0,123,gcp
51,1559515814.0,17,aws
4,1559516470.0,93,gcp
51,1559516714.0,12,aws
4,1559517370.0,64,gcp
51,1559517614.0,4,aws
4,1559518270.0,70,gcp
51,1559518514.0,3,aws
4,1559519170.0,59,gcp
51,1559519414.0,8,aws
4,1559520070.0,66,gcp
51,1559520314.0,6,aws
4,1559520970.0,142,gcp
51,1559521214.0,5,aws
4,1559521870.0,142,gcp
51,1559522114.0,7,aws
4,1559522770.0,110,gcp
51,1559523014.0,8,aws
4,1559523670.0,112,gcp
51,1559523914.0,9,aws
4,1559524570.0,103,gcp
51,1559524814.0,7,aws
4,1559525470.0,89,gcp
51,1559525714.0,8,aws
4,1559526370.0,71,gcp
51,1559526614.0,4,aws
4,1559527270.0,80,gcp
51,1559527514.0,11,aws
4,1559528170.0,74,gcp
51,1559528414.0,6,aws
4,1559529070.0,50,gcp
51,1559529314.0,5,aws
4,1559529970.0,70,gcp
51,1559530214.0,7,aws
4,1559530870.0,45,gcp
51,1559531114.0,6,aws
4,1559531770.0,48,gcp
51,1559532014.0,2,aws
4,1559532670.0,31,gcp
51,1559532914.0,4,aws
4,1559533570.0,51,gcp
51,1559533814.0,4,aws
4,1559534470.0,36,gcp
51,1559534714.0,0,aws
4,1559535370.0,46,gcp
51,1559535614.0,2,aws
4,1559536270.0,49,gcp
51,1559536514.0,5,aws
4,1559537170.0,29,gcp
51,1559537414.0,2,aws
4,1559538070.0,22,gcp
51,1559538314.0,1,aws
4,1559538970.0,26,gcp
51,1559539214.0,1,aws
4,1559539870.0,29,gcp
51,1559540114.0,2,aws
4,1559540770.0,24,gcp
51,1559541014.0,1,aws
4,1559541670.0,14,gcp
51,1559541914.0,1,aws
4,1559542570.0,9,gcp
51,1559542814.0,2,aws
4,1559543470.0,13,gcp
51,1559543714.0,0,aws
4,1559544370.0,12,gcp
51,1559544614.0,0,aws
51,1559545514.0,2,aws
38,1559720670.0,0,azure
38,1559721570.0,0,azure
38,1559722470.0,0,azure
38,1559723370.0,0,azure
38,1559724270.0,1,azure
38,1559725170.0,0,azure
38,1559726070.0,0,azure
38,1559726970.0,0,azure
38,1559727870.0,0,azure
38,1559728770.0,0,azure
38,1559729670.0,0,azure
38,1559730570.0,0,azure
38,1559731470.0,0,azure
38,1559732370.0,1,azure
38,1559733270.0,0,azure
38,1559734170.0,4,azure
38,1559735070.0,3,azure
38,1559735970.0,9,azure
38,1559736870.0,7,azure
38,1559737770.0,3,azure
38,1559738670.0,14,azure
38,1559739570.0,10,azure
38,1559740470.0,21,azure
38,1559741370.0,22,azure
38,1559742270.0,27,azure
38,1559743170.0,6,azure
38,1559744070.0,9,azure
38,1559744970.0,3,azure
38,1559745870.0,4,azure
38,1559746770.0,3,azure
38,1559747670.0,2,azure
38,1559748570.0,6,azure
38,1559749470.0,2,azure
38,1559750370.0,7,azure
38,1559751270.0,1,azure
38,1559752170.0,4,azure
38,1559753070.0,2,azure
38,1559753970.0,0,azure
38,1559754870.0,1,azure
38,1559755770.0,1,azure
38,1559756670.0,2,azure
38,1559757570.0,4,azure
