report_id,event_id,timestamp,count,provider,cause,percent
0,1,1561333630.0,1,aws,,
1,1,1561334530.0,2,aws,,
2,1,1561335430.0,1,aws,,
3,1,1561336330.0,1,aws,,
4,1,1561337230.0,2,aws,,
5,1,1561338130.0,1,aws,,
6,1,1561339030.0,3,aws,,
7,1,1561339930.0,2,aws,,
8,1,1561340830.0,1,aws,,
9,1,1561341730.0,1,aws,,
10,1,1561342630.0,2,aws,,
11,1,1561343530.0,1,aws,,
12,1,1561344430.0,2,aws,,
13,1,1561345330.0,1,aws,,
14,1,1561346230.0,1,aws,,
15,1,1561347130.0,1,aws,,
16,1,1561348030.0,1,aws,,
17,1,1561348930.0,0,aws,,
18,1,1561349830.0,1,aws,,
19,1,1561350730.0,0,aws,,
20,1,1561351630.0,0,aws,,
21,1,1561352530.0,0,aws,,
22,1,1561353430.0,0,aws,,
23,1,1561354330.0,0,aws,,
24,1,1561355230.0,0,aws,,
25,1,1561356130.0,0,aws,,
26,1,1561357030.0,1,aws,,
27,1,1561357930.0,0,aws,,
28,1,1561358830.0,0,aws,,
29,1,1561359730.0,0,aws,,
30,1,1561360630.0,0,aws,,
31,1,1561361530.0,0,aws,,
32,1,1561362430.0,0,aws,,
33,1,1561363330.0,0,aws,,
34,1,1561364230.0,0,aws,,
35,1,1561365130.0,0,aws,,
36,1,1561366030.0,0,aws,,
37,1,1561366930.0,0,aws,,
38,1,1561367830.0,1,aws,,
39,1,1561368730.0,0,aws,,
40,1,1561369630.0,0,aws,,
41,1,1561370530.0,0,aws,,
42,1,1561371430.0,1,aws,,
43,1,1561372330.0,3,aws,,
44,1,1561373230.0,12,aws,,
45,1,1561374130.0,31,aws,,
46,1,1561375030.0,38,aws,,
47,1,1561375930.0,61,aws,,
48,1,1561376830.0,49,aws,,
49,1,1561377730.0,153,aws,,
50,1,1561378630.0,212,aws,,
51,1,1561379530.0,289,aws,,
52,1,1561380430.0,348,aws,,
53,1,1561381330.0,187,aws,,
54,1,1561382230.0,142,aws,,
55,1,1561383130.0,110,aws,,
56,1,1561384030.0,60,aws,,
57,1,1561384930.0,53,aws,,
58,1,1561385830.0,49,aws,,
59,1,1561386730.0,23,aws,,
60,1,1561387630.0,38,aws,,
61,1,1561388530.0,45,aws,,
62,1,1561389430.0,26,aws,,
63,1,1561390330.0,26,aws,,
64,1,1561391230.0,18,aws,,
65,1,1561392130.0,26,aws,,
66,1,1561393030.0,22,aws,,
67,1,1561393930.0,25,aws,,
68,1,1561394830.0,9,aws,,
69,1,1561395730.0,14,aws,,
70,1,1561396630.0,20,aws,,
71,1,1561397530.0,6,aws,,
72,1,1561398430.0,12,aws,,
73,1,1561399330.0,21,aws,,
74,1,1561400230.0,16,aws,,
75,1,1561401130.0,12,aws,,
76,1,1561402030.0,7,aws,,
77,1,1561402930.0,9,aws,,
78,1,1561403830.0,8,aws,,
79,1,1561404730.0,9,aws,,
80,1,1561405630.0,5,aws,,
81,1,1561406530.0,12,aws,,
82,1,1561407430.0,6,aws,,
83,1,1561408330.0,14,aws,,
84,1,1561409230.0,10,aws,,
85,1,1561410130.0,7,aws,,
86,1,1561411030.0,6,aws,,
87,1,1561411930.0,10,aws,,
88,1,1561412830.0,9,aws,,
89,1,1561413730.0,14,aws,,
90,1,1561414630.0,15,aws,,
91,1,1561415530.0,5,aws,,
92,1,1561416430.0,3,aws,,
93,1,1561417330.0,7,aws,,
94,1,1561418230.0,4,aws,,
95,2,1515484030.0,0,aws,,
96,2,1515484930.0,0,aws,,
97,2,1515485830.0,0,aws,,
98,2,1515486730.0,0,aws,,
99,2,1515487630.0,0,aws,,
100,2,1515488530.0,0,aws,,
101,2,1515489430.0,0,aws,,
102,2,1515490330.0,0,aws,,
103,2,1515491230.0,1,aws,,
104,2,1515492130.0,3,aws,,
105,2,1515493030.0,0,aws,,
106,2,1515493930.0,0,aws,,
107,2,1515494830.0,0,aws,,
108,2,1515495730.0,0,aws,,
109,2,1515496630.0,0,aws,,
110,2,1515497530.0,0,aws,,
111,2,1515498430.0,0,aws,,
112,2,1515499330.0,0,aws,,
113,2,1515500230.0,0,aws,,
114,2,1515501130.0,0,aws,,
115,2,1515502030.0,0,aws,,
116,2,1515502930.0,0,aws,,
117,2,1515503830.0,0,aws,,
118,2,1515504730.0,1,aws,,
119,2,1515505630.0,1,aws,,
120,2,1515506530.0,0,aws,,
121,2,1515507430.0,0,aws,,
122,2,1515508330.0,0,aws,,
123,2,1515509230.0,0,aws,,
124,2,1515510130.0,0,aws,,
125,2,1515511030.0,0,aws,,
126,2,1515511930.0,1,aws,,
127,2,1515512830.0,1,aws,,
128,2,1515513730.0,0,aws,,
129,2,1515514630.0,1,aws,,
130,2,1515515530.0,1,aws,,
131,2,1515516430.0,2,aws,,
132,2,1515517330.0,0,aws,,
133,2,1515518230.0,0,aws,,
134,2,1515519130.0,0,aws,,
135,2,1515520030.0,1,aws,,
136,2,1515520930.0,2,aws,,
137,2,1515521830.0,2,aws,,
138,2,1515522730.0,1,aws,,
139,2,1515523630.0,3,aws,,
140,2,1515524530.0,3,aws,,
141,2,1515525430.0,1,aws,,
142,2,1515526330.0,1,aws,,
143,2,1515527230.0,4,aws,,
144,2,1515528130.0,3,aws,,
145,2,1515529030.0,1,aws,,
146,2,1515529930.0,7,aws,,
147,2,1515530830.0,0,aws,,
148,2,1515531730.0,4,aws,,
149,2,1515532630.0,24,aws,,
150,2,1515533530.0,50,aws,,
151,2,1515534430.0,34,aws,,
152,2,1515535330.0,22,aws,,
153,2,1515536230.0,11,aws,,
154,2,1515537130.0,11,aws,,
155,2,1515538030.0,10,aws,,
156,2,1515538930.0,6,aws,,
157,2,1515539830.0,2,aws,,
158,2,1515540730.0,3,aws,,
159,2,1515541630.0,1,aws,,
160,2,1515542530.0,0,aws,,
161,2,1515543430.0,4,aws,,
162,2,1515544330.0,3,aws,,
163,2,1515545230.0,1,aws,,
164,2,1515546130.0,1,aws,,
165,2,1515547030.0,0,aws,,
166,2,1515547930.0,0,aws,,
167,2,1515548830.0,1,aws,,
168,2,1515549730.0,4,aws,,
169,2,1515550630.0,1,aws,,
170,2,1515551530.0,0,aws,,
171,2,1515552430.0,3,aws,,
172,2,1515553330.0,5,aws,,
173,2,1515554230.0,0,aws,,
174,2,1515555130.0,1,aws,,
175,2,1515556030.0,1,aws,,
176,2,1515556930.0,0,aws,,
177,2,1515557830.0,0,aws,,
178,2,1515558730.0,0,aws,,
179,2,1515559630.0,0,aws,,
180,2,1515560530.0,0,aws,,
181,2,1515561430.0,1,aws,,
182,2,1515562330.0,1,aws,,
183,2,1515563230.0,0,aws,,
184,2,1515564130.0,3,aws,,
185,2,1515565030.0,2,aws,,
186,2,1515565930.0,1,aws,,
187,2,1515566830.0,0,aws,,
188,2,1515567730.0,0,aws,,
189,2,1515568630.0,2,aws,,
190,3,1573537869.0,2,aws,EC2,0.47
190,3,1573537869.0,2,aws,AWS Console,0.47
190,3,1573537869.0,2,aws,VPC,0.04
191,3,1573538769.0,1,aws,EC2,0.47
191,3,1573538769.0,1,aws,AWS Console,0.47
191,3,1573538769.0,1,aws,VPC,0.04
192,3,1573539669.0,1,aws,EC2,0.47
192,3,1573539669.0,1,aws,AWS Console,0.47
192,3,1573539669.0,1,aws,VPC,0.04
193,3,1573540569.0,0,aws,EC2,0.47
193,3,1573540569.0,0,aws,AWS Console,0.47
193,3,1573540569.0,0,aws,VPC,0.04
194,3,1573541469.0,2,aws,EC2,0.47
194,3,1573541469.0,2,aws,AWS Console,0.47
194,3,1573541469.0,2,aws,VPC,0.04
195,3,1573542369.0,0,aws,EC2,0.47
195,3,1573542369.0,0,aws,AWS Console,0.47
195,3,1573542369.0,0,aws,VPC,0.04
196,3,1573543269.0,0,aws,EC2,0.47
196,3,1573543269.0,0,aws,AWS Console,0.47
196,3,1573543269.0,0,aws,VPC,0.04
197,3,1573544169.0,0,aws,EC2,0.47
197,3,1573544169.0,0,aws,AWS Console,0.47
197,3,1573544169.0,0,aws,VPC,0.04
198,3,1573545069.0,16,aws,EC2,0.47
198,3,1573545069.0,16,aws,AWS Console,0.47
198,3,1573545069.0,16,aws,VPC,0.04
199,3,1573545969.0,19,aws,EC2,0.47
199,3,1573545969.0,19,aws,AWS Console,0.47
199,3,1573545969.0,19,aws,VPC,0.04
200,3,1573546869.0,14,aws,EC2,0.47
200,3,1573546869.0,14,aws,AWS Console,0.47
200,3,1573546869.0,14,aws,VPC,0.04
201,3,1573547769.0,10,aws,EC2,0.47
201,3,1573547769.0,10,aws,AWS Console,0.47
201,3,1573547769.0,10,aws,VPC,0.04
202,3,1573548669.0,5,aws,EC2,0.47
202,3,1573548669.0,5,aws,AWS Console,0.47
202,3,1573548669.0,5,aws,VPC,0.04
203,3,1573549569.0,3,aws,EC2,0.47
203,3,1573549569.0,3,aws,AWS Console,0.47
203,3,1573549569.0,3,aws,VPC,0.04
204,3,1573550469.0,6,aws,EC2,0.47
204,3,1573550469.0,6,aws,AWS Console,0.47
204,3,1573550469.0,6,aws,VPC,0.04
205,3,1573551369.0,1,aws,EC2,0.47
205,3,1573551369.0,1,aws,AWS Console,0.47
205,3,1573551369.0,1,aws,VPC,0.04
206,3,1573552269.0,2,aws,EC2,0.47
206,3,1573552269.0,2,aws,AWS Console,0.47
206,3,1573552269.0,2,aws,VPC,0.04
207,3,1573553169.0,4,aws,EC2,0.47
207,3,1573553169.0,4,aws,AWS Console,0.47
207,3,1573553169.0,4,aws,VPC,0.04
208,3,1573554069.0,3,aws,EC2,0.47
208,3,1573554069.0,3,aws,AWS Console,0.47
208,3,1573554069.0,3,aws,VPC,0.04
209,3,1573554969.0,1,aws,EC2,0.47
209,3,1573554969.0,1,aws,AWS Console,0.47
209,3,1573554969.0,1,aws,VPC,0.04
210,3,1573555869.0,3,aws,EC2,0.47
210,3,1573555869.0,3,aws,AWS Console,0.47
210,3,1573555869.0,3,aws,VPC,0.04
211,3,1573556769.0,3,aws,EC2,0.47
211,3,1573556769.0,3,aws,AWS Console,0.47
211,3,1573556769.0,3,aws,VPC,0.04
212,3,1573557669.0,6,aws,EC2,0.47
212,3,1573557669.0,6,aws,AWS Console,0.47
212,3,1573557669.0,6,aws,VPC,0.04
213,3,1573558569.0,3,aws,EC2,0.47
213,3,1573558569.0,3,aws,AWS Console,0.47
213,3,1573558569.0,3,aws,VPC,0.04
214,3,1573559469.0,5,aws,EC2,0.47
214,3,1573559469.0,5,aws,AWS Console,0.47
214,3,1573559469.0,5,aws,VPC,0.04
215,3,1573560369.0,2,aws,EC2,0.47
215,3,1573560369.0,2,aws,AWS Console,0.47
215,3,1573560369.0,2,aws,VPC,0.04
216,3,1573561269.0,2,aws,EC2,0.47
216,3,1573561269.0,2,aws,AWS Console,0.47
216,3,1573561269.0,2,aws,VPC,0.04
217,3,1573562169.0,7,aws,EC2,0.47
217,3,1573562169.0,7,aws,AWS Console,0.47
217,3,1573562169.0,7,aws,VPC,0.04
218,3,1573563069.0,8,aws,EC2,0.47
218,3,1573563069.0,8,aws,AWS Console,0.47
218,3,1573563069.0,8,aws,VPC,0.04
219,3,1573563969.0,0,aws,EC2,0.47
219,3,1573563969.0,0,aws,AWS Console,0.47
219,3,1573563969.0,0,aws,VPC,0.04
220,3,1573564869.0,6,aws,EC2,0.47
220,3,1573564869.0,6,aws,AWS Console,0.47
220,3,1573564869.0,6,aws,VPC,0.04
221,3,1573565769.0,7,aws,EC2,0.47
221,3,1573565769.0,7,aws,AWS Console,0.47
221,3,1573565769.0,7,aws,VPC,0.04
222,3,1573566669.0,7,aws,EC2,0.47
222,3,1573566669.0,7,aws,AWS Console,0.47
222,3,1573566669.0,7,aws,VPC,0.04
223,3,1573567569.0,1,aws,EC2,0.47
223,3,1573567569.0,1,aws,AWS Console,0.47
223,3,1573567569.0,1,aws,VPC,0.04
224,3,1573568469.0,15,aws,EC2,0.47
224,3,1573568469.0,15,aws,AWS Console,0.47
224,3,1573568469.0,15,aws,VPC,0.04
225,3,1573569369.0,7,aws,EC2,0.47
225,3,1573569369.0,7,aws,AWS Console,0.47
225,3,1573569369.0,7,aws,VPC,0.04
226,3,1573570269.0,7,aws,EC2,0.47
226,3,1573570269.0,7,aws,AWS Console,0.47
226,3,1573570269.0,7,aws,VPC,0.04
227,3,1573571169.0,7,aws,EC2,0.47
227,3,1573571169.0,7,aws,AWS Console,0.47
227,3,1573571169.0,7,aws,VPC,0.04
228,3,1573572069.0,13,aws,EC2,0.47
228,3,1573572069.0,13,aws,AWS Console,0.47
228,3,1573572069.0,13,aws,VPC,0.04
229,3,1573572969.0,5,aws,EC2,0.47
229,3,1573572969.0,5,aws,AWS Console,0.47
229,3,1573572969.0,5,aws,VPC,0.04
230,3,1573573869.0,6,aws,EC2,0.47
230,3,1573573869.0,6,aws,AWS Console,0.47
230,3,1573573869.0,6,aws,VPC,0.04
231,3,1573574769.0,5,aws,EC2,0.47
231,3,1573574769.0,5,aws,AWS Console,0.47
231,3,1573574769.0,5,aws,VPC,0.04
232,3,1573575669.0,4,aws,EC2,0.47
232,3,1573575669.0,4,aws,AWS Console,0.47
232,3,1573575669.0,4,aws,VPC,0.04
233,3,1573576569.0,2,aws,EC2,0.47
233,3,1573576569.0,2,aws,AWS Console,0.47
233,3,1573576569.0,2,aws,VPC,0.04
234,3,1573577469.0,6,aws,EC2,0.47
234,3,1573577469.0,6,aws,AWS Console,0.47
234,3,1573577469.0,6,aws,VPC,0.04
235,3,1573578369.0,10,aws,EC2,0.47
235,3,1573578369.0,10,aws,AWS Console,0.47
235,3,1573578369.0,10,aws,VPC,0.04
236,3,1573579269.0,28,aws,EC2,0.47
236,3,1573579269.0,28,aws,AWS Console,0.47
236,3,1573579269.0,28,aws,VPC,0.04
237,3,1573580169.0,110,aws,EC2,0.47
237,3,1573580169.0,110,aws,AWS Console,0.47
237,3,1573580169.0,110,aws,VPC,0.04
238,3,1573581069.0,126,aws,EC2,0.47
238,3,1573581069.0,126,aws,AWS Console,0.47
238,3,1573581069.0,126,aws,VPC,0.04
239,3,1573581969.0,137,aws,EC2,0.47
239,3,1573581969.0,137,aws,AWS Console,0.47
239,3,1573581969.0,137,aws,VPC,0.04
240,3,1573582869.0,137,aws,EC2,0.47
240,3,1573582869.0,137,aws,AWS Console,0.47
240,3,1573582869.0,137,aws,VPC,0.04
241,3,1573583769.0,120,aws,EC2,0.47
241,3,1573583769.0,120,aws,AWS Console,0.47
241,3,1573583769.0,120,aws,VPC,0.04
242,3,1573584669.0,83,aws,EC2,0.47
242,3,1573584669.0,83,aws,AWS Console,0.47
242,3,1573584669.0,83,aws,VPC,0.04
243,3,1573585569.0,88,aws,EC2,0.47
243,3,1573585569.0,88,aws,AWS Console,0.47
243,3,1573585569.0,88,aws,VPC,0.04
244,3,1573586469.0,98,aws,EC2,0.47
244,3,1573586469.0,98,aws,AWS Console,0.47
244,3,1573586469.0,98,aws,VPC,0.04
245,3,1573587369.0,97,aws,EC2,0.47
245,3,1573587369.0,97,aws,AWS Console,0.47
245,3,1573587369.0,97,aws,VPC,0.04
246,3,1573588269.0,88,aws,EC2,0.47
246,3,1573588269.0,88,aws,AWS Console,0.47
246,3,1573588269.0,88,aws,VPC,0.04
247,3,1573589169.0,87,aws,EC2,0.47
247,3,1573589169.0,87,aws,AWS Console,0.47
247,3,1573589169.0,87,aws,VPC,0.04
248,3,1573590069.0,56,aws,EC2,0.47
248,3,1573590069.0,56,aws,AWS Console,0.47
248,3,1573590069.0,56,aws,VPC,0.04
249,3,1573590969.0,52,aws,EC2,0.47
249,3,1573590969.0,52,aws,AWS Console,0.47
249,3,1573590969.0,52,aws,VPC,0.04
250,3,1573591869.0,46,aws,EC2,0.47
250,3,1573591869.0,46,aws,AWS Console,0.47
250,3,1573591869.0,46,aws,VPC,0.04
251,3,1573592769.0,40,aws,EC2,0.47
251,3,1573592769.0,40,aws,AWS Console,0.47
251,3,1573592769.0,40,aws,VPC,0.04
252,3,1573593669.0,32,aws,EC2,0.47
252,3,1573593669.0,32,aws,AWS Console,0.47
252,3,1573593669.0,32,aws,VPC,0.04
253,3,1573594569.0,24,aws,EC2,0.47
253,3,1573594569.0,24,aws,AWS Console,0.47
253,3,1573594569.0,24,aws,VPC,0.04
254,3,1573595469.0,15,aws,EC2,0.47
254,3,1573595469.0,15,aws,AWS Console,0.47
254,3,1573595469.0,15,aws,VPC,0.04
255,3,1573596369.0,28,aws,EC2,0.47
255,3,1573596369.0,28,aws,AWS Console,0.47
255,3,1573596369.0,28,aws,VPC,0.04
256,3,1573597269.0,19,aws,EC2,0.47
256,3,1573597269.0,19,aws,AWS Console,0.47
256,3,1573597269.0,19,aws,VPC,0.04
257,3,1573598169.0,14,aws,EC2,0.47
257,3,1573598169.0,14,aws,AWS Console,0.47
257,3,1573598169.0,14,aws,VPC,0.04
258,3,1573599069.0,13,aws,EC2,0.47
258,3,1573599069.0,13,aws,AWS Console,0.47
258,3,1573599069.0,13,aws,VPC,0.04
259,3,1573599969.0,12,aws,EC2,0.47
259,3,1573599969.0,12,aws,AWS Console,0.47
259,3,1573599969.0,12,aws,VPC,0.04
260,3,1573600869.0,9,aws,EC2,0.47
260,3,1573600869.0,9,aws,AWS Console,0.47
260,3,1573600869.0,9,aws,VPC,0.04
261,3,1573601769.0,10,aws,EC2,0.47
261,3,1573601769.0,10,aws,AWS Console,0.47
261,3,1573601769.0,10,aws,VPC,0.04
262,3,1573602669.0,10,aws,EC2,0.47
262,3,1573602669.0,10,aws,AWS Console,0.47
262,3,1573602669.0,10,aws,VPC,0.04
263,3,1573603569.0,9,aws,EC2,0.47
263,3,1573603569.0,9,aws,AWS Console,0.47
263,3,1573603569.0,9,aws,VPC,0.04
264,3,1573604469.0,9,aws,EC2,0.47
264,3,1573604469.0,9,aws,AWS Console,0.47
264,3,1573604469.0,9,aws,VPC,0.04
265,3,1573605369.0,8,aws,EC2,0.47
265,3,1573605369.0,8,aws,AWS Console,0.47
265,3,1573605369.0,8,aws,VPC,0.04
266,3,1573606269.0,10,aws,EC2,0.47
266,3,1573606269.0,10,aws,AWS Console,0.47
266,3,1573606269.0,10,aws,VPC,0.04
267,3,1573607169.0,5,aws,EC2,0.47
267,3,1573607169.0,5,aws,AWS Console,0.47
267,3,1573607169.0,5,aws,VPC,0.04
268,3,1573608069.0,4,aws,EC2,0.47
268,3,1573608069.0,4,aws,AWS Console,0.47
268,3,1573608069.0,4,aws,VPC,0.04
269,3,1573608969.0,6,aws,EC2,0.47
269,3,1573608969.0,6,aws,AWS Console,0.47
269,3,1573608969.0,6,aws,VPC,0.04
270,3,1573609869.0,10,aws,EC2,0.47
270,3,1573609869.0,10,aws,AWS Console,0.47
270,3,1573609869.0,10,aws,VPC,0.04
271,3,1573610769.0,7,aws,EC2,0.47
271,3,1573610769.0,7,aws,AWS Console,0.47
271,3,1573610769.0,7,aws,VPC,0.04
272,3,1573611669.0,16,aws,EC2,0.47
272,3,1573611669.0,16,aws,AWS Console,0.47
272,3,1573611669.0,16,aws,VPC,0.04
273,3,1573612569.0,7,aws,EC2,0.47
273,3,1573612569.0,7,aws,AWS Console,0.47
273,3,1573612569.0,7,aws,VPC,0.04
274,3,1573613469.0,5,aws,EC2,0.47
274,3,1573613469.0,5,aws,AWS Console,0.47
274,3,1573613469.0,5,aws,VPC,0.04
275,3,1573614369.0,2,aws,EC2,0.47
275,3,1573614369.0,2,aws,AWS Console,0.47
275,3,1573614369.0,2,aws,VPC,0.04
276,3,1573615269.0,5,aws,EC2,0.47
276,3,1573615269.0,5,aws,AWS Console,0.47
276,3,1573615269.0,5,aws,VPC,0.04
277,3,1573616169.0,3,aws,EC2,0.47
277,3,1573616169.0,3,aws,AWS Console,0.47
277,3,1573616169.0,3,aws,VPC,0.04
278,3,1573617069.0,4,aws,EC2,0.47
278,3,1573617069.0,4,aws,AWS Console,0.47
278,3,1573617069.0,4,aws,VPC,0.04
279,3,1573617969.0,8,aws,EC2,0.47
279,3,1573617969.0,8,aws,AWS Console,0.47
279,3,1573617969.0,8,aws,VPC,0.04
280,3,1573618869.0,4,aws,EC2,0.47
280,3,1573618869.0,4,aws,AWS Console,0.47
280,3,1573618869.0,4,aws,VPC,0.04
281,3,1573619769.0,2,aws,EC2,0.47
281,3,1573619769.0,2,aws,AWS Console,0.47
281,3,1573619769.0,2,aws,VPC,0.04
282,3,1573620669.0,4,aws,EC2,0.47
282,3,1573620669.0,4,aws,AWS Console,0.47
282,3,1573620669.0,4,aws,VPC,0.04
283,3,1573621569.0,3,aws,EC2,0.47
283,3,1573621569.0,3,aws,AWS Console,0.47
283,3,1573621569.0,3,aws,VPC,0.04
284,3,1573622469.0,5,aws,EC2,0.47
284,3,1573622469.0,5,aws,AWS Console,0.47
284,3,1573622469.0,5,aws,VPC,0.04
285,4,1591703951.0,0,aws,EC2,0.47
285,4,1591703951.0,0,aws,AWS Console,0.47
285,4,1591703951.0,0,aws,VPC,0.04
286,4,1591704851.0,1,aws,EC2,0.47
286,4,1591704851.0,1,aws,AWS Console,0.47
286,4,1591704851.0,1,aws,VPC,0.04
287,4,1591705751.0,1,aws,EC2,0.47
287,4,1591705751.0,1,aws,AWS Console,0.47
287,4,1591705751.0,1,aws,VPC,0.04
288,4,1591706651.0,0,aws,EC2,0.47
288,4,1591706651.0,0,aws,AWS Console,0.47
288,4,1591706651.0,0,aws,VPC,0.04
289,4,1591707551.0,1,aws,EC2,0.47
289,4,1591707551.0,1,aws,AWS Console,0.47
289,4,1591707551.0,1,aws,VPC,0.04
290,4,1591708451.0,1,aws,EC2,0.47
290,4,1591708451.0,1,aws,AWS Console,0.47
290,4,1591708451.0,1,aws,VPC,0.04
291,4,1591709351.0,1,aws,EC2,0.47
291,4,1591709351.0,1,aws,AWS Console,0.47
291,4,1591709351.0,1,aws,VPC,0.04
292,4,1591710251.0,0,aws,EC2,0.47
292,4,1591710251.0,0,aws,AWS Console,0.47
292,4,1591710251.0,0,aws,VPC,0.04
293,4,1591711151.0,3,aws,EC2,0.47
293,4,1591711151.0,3,aws,AWS Console,0.47
293,4,1591711151.0,3,aws,VPC,0.04
294,4,1591712051.0,0,aws,EC2,0.47
294,4,1591712051.0,0,aws,AWS Console,0.47
294,4,1591712051.0,0,aws,VPC,0.04
295,4,1591712951.0,1,aws,EC2,0.47
295,4,1591712951.0,1,aws,AWS Console,0.47
295,4,1591712951.0,1,aws,VPC,0.04
296,4,1591713851.0,3,aws,EC2,0.47
296,4,1591713851.0,3,aws,AWS Console,0.47
296,4,1591713851.0,3,aws,VPC,0.04
297,4,1591714751.0,2,aws,EC2,0.47
297,4,1591714751.0,2,aws,AWS Console,0.47
297,4,1591714751.0,2,aws,VPC,0.04
298,4,1591715651.0,1,aws,EC2,0.47
298,4,1591715651.0,1,aws,AWS Console,0.47
298,4,1591715651.0,1,aws,VPC,0.04
299,4,1591716551.0,1,aws,EC2,0.47
299,4,1591716551.0,1,aws,AWS Console,0.47
299,4,1591716551.0,1,aws,VPC,0.04
300,4,1591717451.0,1,aws,EC2,0.47
300,4,1591717451.0,1,aws,AWS Console,0.47
300,4,1591717451.0,1,aws,VPC,0.04
301,4,1591718351.0,2,aws,EC2,0.47
301,4,1591718351.0,2,aws,AWS Console,0.47
301,4,1591718351.0,2,aws,VPC,0.04
302,4,1591719251.0,5,aws,EC2,0.47
302,4,1591719251.0,5,aws,AWS Console,0.47
302,4,1591719251.0,5,aws,VPC,0.04
303,4,1591720151.0,2,aws,EC2,0.47
303,4,1591720151.0,2,aws,AWS Console,0.47
303,4,1591720151.0,2,aws,VPC,0.04
304,4,1591721051.0,2,aws,EC2,0.47
304,4,1591721051.0,2,aws,AWS Console,0.47
304,4,1591721051.0,2,aws,VPC,0.04
305,4,1591721951.0,0,aws,EC2,0.47
305,4,1591721951.0,0,aws,AWS Console,0.47
305,4,1591721951.0,0,aws,VPC,0.04
306,4,1591722851.0,1,aws,EC2,0.47
306,4,1591722851.0,1,aws,AWS Console,0.47
306,4,1591722851.0,1,aws,VPC,0.04
307,4,1591723751.0,2,aws,EC2,0.47
307,4,1591723751.0,2,aws,AWS Console,0.47
307,4,1591723751.0,2,aws,VPC,0.04
308,4,1591724651.0,3,aws,EC2,0.47
308,4,1591724651.0,3,aws,AWS Console,0.47
308,4,1591724651.0,3,aws,VPC,0.04
309,4,1591725551.0,2,aws,EC2,0.47
309,4,1591725551.0,2,aws,AWS Console,0.47
309,4,1591725551.0,2,aws,VPC,0.04
310,4,1591726451.0,3,aws,EC2,0.47
310,4,1591726451.0,3,aws,AWS Console,0.47
310,4,1591726451.0,3,aws,VPC,0.04
311,4,1591727351.0,0,aws,EC2,0.47
311,4,1591727351.0,0,aws,AWS Console,0.47
311,4,1591727351.0,0,aws,VPC,0.04
312,4,1591728251.0,1,aws,EC2,0.47
312,4,1591728251.0,1,aws,AWS Console,0.47
312,4,1591728251.0,1,aws,VPC,0.04
313,4,1591729151.0,1,aws,EC2,0.47
313,4,1591729151.0,1,aws,AWS Console,0.47
313,4,1591729151.0,1,aws,VPC,0.04
314,4,1591730051.0,2,aws,EC2,0.47
314,4,1591730051.0,2,aws,AWS Console,0.47
314,4,1591730051.0,2,aws,VPC,0.04
315,4,1591730951.0,0,aws,EC2,0.47
315,4,1591730951.0,0,aws,AWS Console,0.47
315,4,1591730951.0,0,aws,VPC,0.04
316,4,1591731851.0,3,aws,EC2,0.47
316,4,1591731851.0,3,aws,AWS Console,0.47
316,4,1591731851.0,3,aws,VPC,0.04
317,4,1591732751.0,3,aws,EC2,0.47
317,4,1591732751.0,3,aws,AWS Console,0.47
317,4,1591732751.0,3,aws,VPC,0.04
318,4,1591733651.0,0,aws,EC2,0.47
318,4,1591733651.0,0,aws,AWS Console,0.47
318,4,1591733651.0,0,aws,VPC,0.04
319,4,1591734551.0,1,aws,EC2,0.47
319,4,1591734551.0,1,aws,AWS Console,0.47
319,4,1591734551.0,1,aws,VPC,0.04
320,4,1591735451.0,1,aws,EC2,0.47
320,4,1591735451.0,1,aws,AWS Console,0.47
320,4,1591735451.0,1,aws,VPC,0.04
321,4,1591736351.0,4,aws,EC2,0.47
321,4,1591736351.0,4,aws,AWS Console,0.47
321,4,1591736351.0,4,aws,VPC,0.04
322,4,1591737251.0,0,aws,EC2,0.47
322,4,1591737251.0,0,aws,AWS Console,0.47
322,4,1591737251.0,0,aws,VPC,0.04
323,4,1591738151.0,2,aws,EC2,0.47
323,4,1591738151.0,2,aws,AWS Console,0.47
323,4,1591738151.0,2,aws,VPC,0.04
324,4,1591739051.0,0,aws,EC2,0.47
324,4,1591739051.0,0,aws,AWS Console,0.47
324,4,1591739051.0,0,aws,VPC,0.04
325,4,1591739951.0,1,aws,EC2,0.47
325,4,1591739951.0,1,aws,AWS Console,0.47
325,4,1591739951.0,1,aws,VPC,0.04
326,4,1591740851.0,3,aws,EC2,0.47
326,4,1591740851.0,3,aws,AWS Console,0.47
326,4,1591740851.0,3,aws,VPC,0.04
327,4,1591741751.0,7,aws,EC2,0.47
327,4,1591741751.0,7,aws,AWS Console,0.47
327,4,1591741751.0,7,aws,VPC,0.04
328,4,1591742651.0,14,aws,EC2,0.47
328,4,1591742651.0,14,aws,AWS Console,0.47
328,4,1591742651.0,14,aws,VPC,0.04
329,4,1591743551.0,33,aws,EC2,0.47
329,4,1591743551.0,33,aws,AWS Console,0.47
329,4,1591743551.0,33,aws,VPC,0.04
330,4,1591744451.0,30,aws,EC2,0.47
330,4,1591744451.0,30,aws,AWS Console,0.47
330,4,1591744451.0,30,aws,VPC,0.04
331,4,1591745351.0,30,aws,EC2,0.47
331,4,1591745351.0,30,aws,AWS Console,0.47
331,4,1591745351.0,30,aws,VPC,0.04
332,4,1591746251.0,43,aws,EC2,0.47
