,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime
595,595,0 days 00:12:00,45997.0,95.04690664131917,-1150.142857142857,2010-02-10 13:28:00,2010-02-10 13:40:00,0 days 00:16:00
596,596,0 days 00:14:00,94631.0,97.46027168707582,-2369.875,2010-02-10 17:58:00,2010-02-10 18:12:00,0 days 00:22:00
597,597,0 days 00:16:00,60243.0,95.285018347463,-1211.111111111111,2010-02-11 15:10:00,2010-02-11 15:26:00,0 days 00:26:00
598,598,0 days 00:06:00,75284.0,82.29018647661937,381.5,2010-02-11 17:08:00,2010-02-11 17:14:00,0 days 00:06:00
599,599,0 days 00:22:00,91200.0,94.75226231415778,-1249.5,2010-02-16 15:44:00,2010-02-16 16:06:00,0 days 00:40:00
600,600,0 days 01:02:00,68890.0,98.45507424504437,-461.03125,2010-02-22 15:18:00,2010-02-22 16:20:00,0 days 01:32:00
601,601,0 days 00:12:00,52916.0,94.98985764805141,-82.57142857142857,2010-02-22 16:26:00,2010-02-22 16:38:00,0 days 00:12:00
602,602,0 days 00:12:00,74548.0,93.9767541537453,-2227.714285714286,2010-02-22 17:44:00,2010-02-22 17:56:00,0 days 00:18:00
603,603,0 days 00:08:00,42882.0,67.81907322473509,-840.8,2010-03-02 06:38:00,2010-03-02 06:46:00,0 days 07:12:00
604,604,0 days 01:12:00,93162.0,99.99892661249638,-177.0,2010-03-03 20:32:00,2010-03-03 21:44:00,0 days 01:12:00
605,605,0 days 00:54:00,87823.0,77.22061021718105,-554.9285714285714,2010-03-04 18:14:00,2010-03-04 19:08:00,0 days 01:36:00
606,606,0 days 00:06:00,51513.0,50.088970566786266,637.5,2010-03-05 16:34:00,2010-03-05 16:40:00,0 days 00:06:00
607,607,0 days 00:22:00,80177.0,77.80926409363082,-1248.1666666666667,2010-03-05 17:12:00,2010-03-05 17:34:00,0 days 00:36:00
608,608,0 days 00:18:00,15766.0,11.635596097359368,-747.8,2010-03-14 04:42:00,2010-03-14 05:00:00,0 days 10:36:00
609,609,0 days 00:20:00,71686.0,82.94206805586089,-1335.1818181818182,2010-03-15 16:12:00,2010-03-15 16:32:00,0 days 00:28:00
610,610,0 days 00:06:00,43972.0,41.01942200414187,954.5,2010-03-15 17:06:00,2010-03-15 17:12:00,0 days 00:06:00
611,611,0 days 00:12:00,13375.0,10.323402284655756,-954.2857142857143,2010-03-16 23:18:00,2010-03-16 23:30:00,0 days 00:22:00
612,612,0 days 00:12:00,41033.0,33.37020079210819,-2094.285714285714,2010-03-19 00:48:00,2010-03-19 01:00:00,0 days 00:40:00
613,613,0 days 00:42:00,101127.0,97.91442762947686,-693.6818181818181,2010-03-23 17:12:00,2010-03-23 17:54:00,0 days 01:22:00
614,614,0 days 00:24:00,12319.0,11.931119311193115,-109.0,2010-03-23 18:44:00,2010-03-23 19:08:00,0 days 00:30:00
615,615,0 days 00:10:00,93463.0,73.87737034724253,-2316.0,2010-03-23 23:18:00,2010-03-23 23:28:00,0 days 00:28:00
616,616,0 days 00:06:00,38714.0,48.588676782509374,233.0,2010-03-24 15:22:00,2010-03-24 15:28:00,0 days 00:06:00
617,617,0 days 00:08:00,80055.0,92.79694907788429,-16249.2,2010-03-24 16:28:00,2010-03-24 16:36:00,0 days 00:44:00
618,618,0 days 00:12:00,56474.0,90.59612422997947,-1378.4285714285713,2010-03-24 16:34:00,2010-03-24 16:46:00,0 days 00:14:00
619,619,0 days 00:06:00,21461.0,24.830498669443486,40.25,2010-03-29 15:20:00,2010-03-29 15:26:00,0 days 00:06:00
620,620,0 days 00:06:00,30457.0,37.41094678917113,-8722.5,2010-03-29 15:28:00,2010-03-29 15:34:00,0 days 00:34:00
621,621,0 days 00:24:00,79703.0,97.90080086473739,-1253.2307692307693,2010-03-29 15:28:00,2010-03-29 15:52:00,0 days 00:32:00
622,622,0 days 00:28:00,124812.0,96.7145026810898,-1392.6,2010-03-29 18:38:00,2010-03-29 19:06:00,0 days 00:52:00
623,623,0 days 00:24:00,7386.0,11.876698451494633,-69.38461538461539,2010-04-07 09:04:00,2010-04-07 09:28:00,0 days 00:40:00
624,624,0 days 00:06:00,59321.0,88.71093165844175,65.5,2010-04-07 11:02:00,2010-04-07 11:08:00,0 days 00:06:00
625,625,0 days 00:10:00,7532.0,7.804049153490695,297.6666666666667,2010-04-08 15:02:00,2010-04-08 15:12:00,0 days 00:10:00
626,626,0 days 00:06:00,7205.0,6.667160187661352,900.75,2010-04-08 16:16:00,2010-04-08 16:22:00,0 days 00:06:00
627,627,0 days 00:06:00,7227.0,6.618980455369737,211.25,2010-04-08 16:26:00,2010-04-08 16:32:00,0 days 00:06:00
628,628,0 days 00:06:00,6993.0,6.383677940572369,89.75,2010-04-08 16:34:00,2010-04-08 16:40:00,0 days 00:06:00
629,629,0 days 00:04:00,7035.0,6.410081185249979,2399.0,2010-04-08 16:38:00,2010-04-08 16:42:00,0 days 00:04:00
630,630,0 days 00:06:00,6959.0,6.265305387496397,57.5,2010-04-08 16:56:00,2010-04-08 17:02:00,0 days 00:06:00
631,631,0 days 00:06:00,7390.0,6.570465800681049,930.25,2010-04-08 17:10:00,2010-04-08 17:16:00,0 days 00:06:00
632,632,0 days 00:06:00,7028.0,6.181559110939105,491.0,2010-04-08 17:30:00,2010-04-08 17:36:00,0 days 00:06:00
633,633,0 days 00:08:00,7099.0,6.179276487587487,-55.2,2010-04-08 17:58:00,2010-04-08 18:06:00,0 days 00:08:00
634,634,0 days 00:06:00,7621.0,6.548038423865407,643.0,2010-04-08 18:12:00,2010-04-08 18:18:00,0 days 00:06:00
635,635,0 days 00:08:00,7068.0,7.383034063489077,-456.6,2010-04-10 06:52:00,2010-04-10 07:00:00,0 days 06:50:00
636,636,0 days 00:06:00,8344.0,8.910817074082374,-2173.25,2010-04-10 07:00:00,2010-04-10 07:06:00,0 days 06:34:00
637,637,0 days 00:06:00,6701.0,7.44216523583701,-179.75,2010-04-10 07:20:00,2010-04-10 07:26:00,0 days 05:50:00
638,638,0 days 00:08:00,7270.0,8.162852844086146,-1519.0,2010-04-10 07:28:00,2010-04-10 07:36:00,0 days 05:28:00
639,639,0 days 00:10:00,7948.0,7.793914314011985,400.8333333333333,2010-04-10 14:06:00,2010-04-10 14:16:00,0 days 00:10:00
640,640,0 days 00:06:00,7882.0,6.905312587608634,-57.75,2010-04-10 15:08:00,2010-04-10 15:14:00,0 days 00:08:00
641,641,0 days 00:06:00,8599.0,7.112607321874648,263.75,2010-04-10 15:34:00,2010-04-10 15:40:00,0 days 00:06:00
642,642,0 days 00:06:00,8805.0,7.1976261321649275,-185.25,2010-04-10 15:40:00,2010-04-10 15:46:00,0 days 00:06:00
643,643,0 days 00:12:00,10904.0,8.672414341615493,485.7142857142857,2010-04-10 15:46:00,2010-04-10 15:58:00,0 days 00:12:00
644,644,0 days 00:04:00,9707.0,7.678677372147291,3382.6666666666665,2010-04-10 15:56:00,2010-04-10 16:00:00,0 days 00:04:00
645,645,0 days 00:06:00,9263.0,7.213275604286068,-86.25,2010-04-10 16:04:00,2010-04-10 16:10:00,0 days 00:06:00
646,646,0 days 00:06:00,10040.0,7.66306919659894,1178.5,2010-04-10 16:12:00,2010-04-10 16:18:00,0 days 00:06:00
647,647,0 days 00:06:00,10272.0,7.477179752216514,451.0,2010-04-10 16:36:00,2010-04-10 16:42:00,0 days 00:06:00
648,648,0 days 00:06:00,10333.0,7.446563180121359,444.25,2010-04-10 16:42:00,2010-04-10 16:48:00,0 days 00:06:00
649,649,0 days 00:06:00,10211.0,7.267357033557516,1065.25,2010-04-10 16:52:00,2010-04-10 16:58:00,0 days 00:06:00
650,650,0 days 00:08:00,11005.0,7.713172318086876,434.6,2010-04-10 17:00:00,2010-04-10 17:08:00,0 days 00:08:00
651,651,0 days 00:06:00,10233.0,7.071628485539549,850.75,2010-04-10 17:12:00,2010-04-10 17:18:00,0 days 00:06:00
652,652,0 days 00:04:00,10378.0,7.147776737010304,3573.3333333333335,2010-04-10 17:16:00,2010-04-10 17:20:00,0 days 00:04:00
653,653,0 days 00:06:00,10353.0,7.03979219931459,865.25,2010-04-10 17:24:00,2010-04-10 17:30:00,0 days 00:06:00
654,654,0 days 00:06:00,9286.0,6.301275048009387,-274.75,2010-04-10 17:32:00,2010-04-10 17:38:00,0 days 00:12:00
655,655,0 days 00:08:00,9429.0,6.376978222643032,1955.8,2010-04-10 17:36:00,2010-04-10 17:44:00,0 days 00:08:00
656,656,0 days 00:06:00,10750.0,7.053852059396718,815.0,2010-04-10 17:54:00,2010-04-10 18:00:00,0 days 00:06:00
657,657,0 days 00:06:00,8592.0,5.699691532057443,-413.5,2010-04-10 18:02:00,2010-04-10 18:08:00,0 days 00:06:00
658,658,0 days 00:04:00,10708.0,7.001163809449082,3597.6666666666665,2010-04-10 18:06:00,2010-04-10 18:10:00,0 days 00:04:00
659,659,0 days 00:06:00,10508.0,6.784388417212767,217.0,2010-04-10 18:18:00,2010-04-10 18:24:00,0 days 00:12:00
660,660,0 days 00:06:00,10779.0,6.885252184577652,261.0,2010-04-10 18:32:00,2010-04-10 18:38:00,0 days 00:06:00
661,661,0 days 00:04:00,10696.0,6.823560934220524,3659.3333333333335,2010-04-10 18:36:00,2010-04-10 18:40:00,0 days 00:04:00
662,662,0 days 00:06:00,10834.0,6.826028881776253,245.5,2010-04-10 19:02:00,2010-04-10 19:08:00,0 days 00:06:00
663,663,0 days 00:04:00,10924.0,6.872687923094347,3688.6666666666665,2010-04-10 19:06:00,2010-04-10 19:10:00,0 days 00:04:00
664,664,0 days 00:10:00,11388.0,7.0613183855946176,-151.16666666666666,2010-04-10 19:22:00,2010-04-10 19:32:00,0 days 00:10:00
665,665,0 days 00:06:00,11293.0,6.961490805752646,237.0,2010-04-10 19:32:00,2010-04-10 19:38:00,0 days 00:06:00
666,666,0 days 00:06:00,8580.0,5.34632735973679,135.25,2010-04-10 19:42:00,2010-04-10 19:48:00,0 days 00:08:00
667,667,0 days 00:10:00,11211.0,6.862547057203187,400.6666666666667,2010-04-10 20:02:00,2010-04-10 20:12:00,0 days 00:10:00
668,668,0 days 00:06:00,11699.0,7.161264652771408,376.5,2010-04-10 20:12:00,2010-04-10 20:18:00,0 days 00:10:00
669,669,0 days 00:06:00,11026.0,6.720261350269084,159.75,2010-04-10 20:30:00,2010-04-10 20:36:00,0 days 00:06:00
670,670,0 days 00:04:00,10975.0,6.681277204517087,3740.0,2010-04-10 20:34:00,2010-04-10 20:38:00,0 days 00:04:00
671,671,0 days 00:06:00,11057.0,6.698289231365706,630.5,2010-04-10 20:44:00,2010-04-10 20:50:00,0 days 00:06:00
672,672,0 days 00:06:00,11034.0,6.679985470395934,554.25,2010-04-10 21:02:00,2010-04-10 21:08:00,0 days 00:06:00
673,673,0 days 00:06:00,10833.0,6.593426658551422,431.0,2010-04-10 21:28:00,2010-04-10 21:34:00,0 days 00:06:00
674,674,0 days 00:06:00,22133.0,33.78516585000992,-5671.0,2010-04-12 12:24:00,2010-04-12 12:30:00,0 days 00:44:00
675,675,0 days 00:10:00,38704.0,89.22495274102079,-1160.6666666666667,2010-04-12 12:30:00,2010-04-12 12:40:00,0 days 00:12:00
676,676,0 days 00:06:00,47180.0,44.76875486307479,326.75,2010-04-12 15:46:00,2010-04-12 15:52:00,0 days 00:06:00
677,677,0 days 00:30:00,107776.0,88.17475251574899,-1072.75,2010-04-12 18:50:00,2010-04-12 19:20:00,0 days 00:50:00
678,678,0 days 00:36:00,103080.0,99.0810873159291,-870.421052631579,2010-04-13 15:02:00,2010-04-13 15:38:00,0 days 01:00:00
679,679,0 days 00:32:00,114689.0,98.95598754087611,-5960.64705882353,2010-04-14 18:16:00,2010-04-14 18:48:00,0 days 03:26:00
680,680,0 days 02:34:00,88705.0,100.0,-143.52564102564102,2010-04-14 18:46:00,2010-04-14 21:20:00,0 days 02:38:00
681,681,0 days 00:06:00,11196.0,7.997142857142862,-2919.0,2010-04-15 00:34:00,2010-04-15 00:40:00,0 days 21:40:00
682,682,0 days 00:26:00,10855.0,7.682290745157431,-711.7857142857143,2010-04-15 23:10:00,2010-04-15 23:36:00,0 days 01:14:00
683,683,0 days 00:46:00,53891.0,92.32653760493405,-1058.5,2010-04-16 10:48:00,2010-04-16 11:34:00,0 days 01:22:00
684,684,0 days 00:08:00,30124.0,86.69275929549903,-405.2,2010-04-16 11:38:00,2010-04-16 11:46:00,0 days 00:08:00
685,685,0 days 00:06:00,31357.0,79.89044585987261,8656.5,2010-04-16 11:42:00,2010-04-16 11:48:00,0 days 00:06:00
686,686,0 days 00:32:00,37544.0,76.42700105854573,-501.8235294117647,2010-04-21 12:12:00,2010-04-21 12:44:00,0 days 00:44:00
687,687,0 days 00:32:00,37544.0,76.42700105854573,-501.8235294117647,2010-04-21 12:12:00,2010-04-21 12:44:00,0 days 00:44:00
688,688,0 days 00:06:00,13128.0,11.665807667016196,-3474.0,2010-04-27 04:10:00,2010-04-27 04:16:00,0 days 14:04:00
689,689,0 days 00:28:00,53329.0,65.80333896820207,-992.3333333333334,2010-04-28 15:46:00,2010-04-28 16:14:00,0 days 01:30:00
690,690,0 days 00:14:00,59602.0,94.30397772222398,-1633.375,2010-04-28 16:20:00,2010-04-28 16:34:00,0 days 00:22:00
691,691,0 days 00:06:00,28061.0,34.69589623749644,537.25,2010-04-29 16:10:00,2010-04-29 16:16:00,0 days 00:06:00
692,692,0 days 00:06:00,10258.0,10.532908922887358,-2799.75,2010-04-30 04:12:00,2010-04-30 04:18:00,0 days 12:56:00
693,693,0 days 00:06:00,74306.0,75.35952617593964,380.25,2010-04-30 17:08:00,2010-04-30 17:14:00,0 days 00:06:00
694,694,0 days 00:20:00,27549.0,20.690199023657527,-432.8181818181818,2010-05-03 22:58:00,2010-05-03 23:18:00,0 days 01:54:00
695,695,0 days 00:08:00,8254.0,9.601023612888213,-271.6,2010-05-13 12:46:00,2010-05-13 12:54:00,0 days 00:12:00
696,696,0 days 01:04:00,73822.0,88.93466816051658,-463.1212121212121,2010-05-13 14:52:00,2010-05-13 15:56:00,0 days 02:10:00
697,697,0 days 00:24:00,73869.0,86.63867418866774,-1033.7692307692307,2010-05-13 18:26:00,2010-05-13 18:50:00,0 days 00:38:00
698,698,0 days 00:36:00,75586.0,85.9830732129044,-796.1052631578947,2010-05-14 16:36:00,2010-05-14 17:12:00,0 days 01:08:00
699,699,0 days 00:06:00,48270.0,75.73546716874559,184.5,2010-05-17 12:34:00,2010-05-17 12:40:00,0 days 00:06:00
700,700,0 days 00:52:00,64724.0,89.3866784515737,-456.4074074074074,2010-05-18 15:00:00,2010-05-18 15:52:00,0 days 01:28:00
701,701,0 days 00:20:00,58001.0,75.03945972520506,-1186.1818181818182,2010-05-18 18:04:00,2010-05-18 18:24:00,0 days 00:28:00
702,702,0 days 00:06:00,55794.0,69.99272398825802,94.75,2010-05-19 15:30:00,2010-05-19 15:36:00,0 days 00:06:00
703,703,0 days 00:06:00,22905.0,22.36772719282827,143.25,2010-05-19 19:12:00,2010-05-19 19:18:00,0 days 00:06:00
704,704,0 days 00:06:00,14872.0,11.446956227245792,-131.0,2010-05-23 03:38:00,2010-05-23 03:44:00,0 days 00:08:00
705,705,0 days 00:40:00,62711.0,77.97063248330826,-667.1904761904761,2010-05-25 15:54:00,2010-05-25 16:34:00,0 days 01:04:00
706,706,0 days 00:06:00,51961.0,67.26081835009643,204.75,2010-05-26 14:20:00,2010-05-26 14:26:00,0 days 00:06:00
707,707,0 days 00:26:00,64867.0,74.30780686179048,-951.1428571428571,2010-05-27 17:06:00,2010-05-27 17:32:00,0 days 00:38:00
708,708,0 days 00:08:00,93256.0,100.0,-33.6,2010-05-28 15:56:00,2010-05-28 16:04:00,0 days 00:08:00
709,709,0 days 00:06:00,67310.0,64.81838141828126,398.25,2010-05-28 16:48:00,2010-05-28 16:54:00,0 days 00:06:00
710,710,0 days 00:06:00,62862.0,71.47145098574255,209.0,2010-06-01 13:20:00,2010-06-01 13:26:00,0 days 00:06:00
711,711,0 days 00:30:00,79223.0,86.89972138735932,-961.4375,2010-06-01 15:14:00,2010-06-01 15:44:00,0 days 00:48:00
712,712,0 days 00:06:00,50009.0,39.87767730411623,126.25,2010-06-01 19:04:00,2010-06-01 19:10:00,0 days 00:06:00
713,713,0 days 00:12:00,10021.0,11.08174459238289,-157.85714285714286,2010-06-02 13:24:00,2010-06-02 13:36:00,0 days 00:18:00
714,714,0 days 00:28:00,60142.0,64.70360408821946,-834.1333333333333,2010-06-03 15:34:00,2010-06-03 16:02:00,0 days 00:40:00
715,715,0 days 00:10:00,7536.0,8.01770363435186,-1274.8333333333333,2010-06-06 09:32:00,2010-06-06 09:42:00,0 days 03:20:00
716,716,0 days 00:08:00,61595.0,85.05716968625718,-484.4,2010-06-09 11:40:00,2010-06-09 11:48:00,0 days 03:10:00
717,717,0 days 00:36:00,57283.0,87.12110842420648,-1473.5263157894738,2010-06-09 11:52:00,2010-06-09 12:28:00,0 days 02:40:00
718,718,0 days 00:08:00,17115.0,31.98945833800606,-3506.6,2010-06-09 13:30:00,2010-06-09 13:38:00,0 days 00:36:00
719,719,0 days 00:28:00,50433.0,94.26376584052933,-497.8666666666667,2010-06-09 13:30:00,2010-06-09 13:58:00,0 days 00:36:00
720,720,0 days 00:06:00,9163.0,6.944349710873141,379.75,2010-06-09 18:20:00,2010-06-09 18:26:00,0 days 00:06:00
721,721,0 days 00:42:00,42318.0,65.38627935723115,-411.8181818181818,2010-06-10 12:16:00,2010-06-10 12:58:00,0 days 01:44:00
722,722,0 days 00:16:00,38280.0,70.90595884194343,-892.2222222222222,2010-06-10 13:18:00,2010-06-10 13:34:00,0 days 00:20:00
723,723,0 days 00:06:00,76057.0,85.61795729064649,557.0,2010-06-10 15:22:00,2010-06-10 15:28:00,0 days 00:06:00
724,724,0 days 00:06:00,28611.0,24.059435913822966,520.5,2010-06-10 16:58:00,2010-06-10 17:04:00,0 days 00:06:00
725,725,0 days 00:30:00,45272.0,66.83496464266206,-715.375,2010-06-11 12:44:00,2010-06-11 13:14:00,0 days 00:44:00
726,726,0 days 00:06:00,81910.0,73.62498089939147,-482.25,2010-06-15 16:00:00,2010-06-15 16:06:00,0 days 01:04:00
727,727,0 days 00:28:00,83056.0,83.2967275425981,-1025.1333333333334,2010-06-15 16:12:00,2010-06-15 16:40:00,0 days 00:38:00
728,728,0 days 00:18:00,7725.0,9.700508570352227,-130.3,2010-06-16 11:02:00,2010-06-16 11:20:00,0 days 01:12:00
729,729,0 days 00:48:00,50164.0,70.73421791057405,-401.96,2010-06-17 11:54:00,2010-06-17 12:42:00,0 days 01:20:00
730,730,0 days 00:06:00,77596.0,84.48673838247463,157.5,2010-06-18 13:22:00,2010-06-18 13:28:00,0 days 00:06:00
731,731,0 days 00:06:00,34548.0,32.80818210307399,378.5,2010-06-19 07:42:00,2010-06-19 07:48:00,0 days 00:06:00
732,732,0 days 00:10:00,13701.0,7.99348899079358,-219.5,2010-06-21 19:20:00,2010-06-21 19:30:00,0 days 00:18:00
733,733,0 days 00:52:00,68749.0,84.14501303501707,-239.14814814814815,2010-06-24 14:18:00,2010-06-24 15:10:00,0 days 00:56:00
734,734,0 days 00:08:00,11930.0,8.537405716412138,-2470.4,2010-07-01 02:54:00,2010-07-01 03:02:00,0 days 13:54:00
735,735,0 days 00:08:00,35731.0,30.27819912040607,-7211.6,2010-07-04 06:52:00,2010-07-04 07:00:00,0 days 08:32:00
736,736,0 days 00:04:00,23243.0,22.026895120402585,5742.333333333333,2010-07-04 07:00:00,2010-07-04 07:04:00,0 days 00:04:00
737,737,0 days 00:06:00,13727.0,13.422838480042245,-402.75,2010-07-04 11:08:00,2010-07-04 11:14:00,0 days 00:16:00
738,738,0 days 00:06:00,9404.0,7.19681026104125,-2359.0,2010-07-04 17:04:00,2010-07-04 17:10:00,0 days 00:32:00
739,739,0 days 00:06:00,33570.0,38.876214519808684,-8726.25,2010-07-05 14:22:00,2010-07-05 14:28:00,0 days 01:04:00
740,740,0 days 00:18:00,1591.0,2.989870896209567,150.6,2010-07-05 14:42:00,2010-07-05 15:00:00,0 days 00:18:00
741,741,0 days 00:04:00,10564.0,16.185325345876294,3658.6666666666665,2010-07-05 15:08:00,2010-07-05 15:12:00,0 days 00:04:00
742,742,0 days 00:30:00,96119.0,95.17109588498555,-1018.0625,2010-07-05 16:00:00,2010-07-05 16:30:00,0 days 00:46:00
743,743,0 days 00:06:00,95188.0,79.44846466518099,574.75,2010-07-06 16:34:00,2010-07-06 16:40:00,0 days 00:06:00
744,744,0 days 00:08:00,21034.0,15.332468327671918,544.2,2010-07-09 16:34:00,2010-07-09 16:42:00,0 days 00:08:00
745,745,0 days 00:06:00,73881.0,73.50173106769071,16.0,2010-07-13 12:22:00,2010-07-13 12:28:00,0 days 00:06:00
746,746,0 days 00:44:00,78219.0,76.37082601054482,-770.2173913043479,2010-07-14 15:18:00,2010-07-14 16:02:00,0 days 01:06:00
747,747,0 days 00:08:00,76068.0,67.17236385471949,-840.0,2010-07-19 15:08:00,2010-07-19 15:16:00,0 days 01:18:00
748,748,0 days 00:34:00,105210.0,99.71472168778611,-1095.8333333333333,2010-07-19 15:18:00,2010-07-19 15:52:00,0 days 00:54:00
749,749,0 days 00:06:00,89193.0,75.46705249263884,1142.5,2010-07-19 16:30:00,2010-07-19 16:36:00,0 days 00:06:00
750,750,0 days 00:46:00,105647.0,66.55767655767656,-926.875,2010-07-22 23:42:00,2010-07-23 00:28:00,0 days 17:40:00
751,751,0 days 00:16:00,6886.0,6.206007732725297,-238.33333333333334,2010-07-26 08:26:00,2010-07-26 08:42:00,0 days 04:32:00
752,752,0 days 00:06:00,59024.0,54.587155963302756,-132.5,2010-07-27 14:48:00,2010-07-27 14:54:00,0 days 00:06:00
753,753,0 days 00:06:00,17905.0,15.844992522190068,-4437.0,2010-08-04 14:30:00,2010-08-04 14:36:00,0 days 01:46:00
754,754,0 days 00:08:00,22067.0,20.271548912793847,-1575.8,2010-08-04 14:40:00,2010-08-04 14:48:00,0 days 00:14:00
755,755,0 days 00:08:00,14160.0,14.404443404575645,412.2,2010-08-04 14:46:00,2010-08-04 14:54:00,0 days 00:08:00
756,756,0 days 01:38:00,36864.0,30.267997898055697,619.22,2010-08-04 14:52:00,2010-08-04 16:30:00,0 days 01:38:00
757,757,0 days 01:08:00,103101.0,81.48795080736309,101.85714285714286,2010-08-04 16:30:00,2010-08-04 17:38:00,0 days 01:08:00
758,758,0 days 00:08:00,27311.0,20.712904326722537,1326.2,2010-08-04 17:44:00,2010-08-04 17:52:00,0 days 00:08:00
759,759,0 days 00:20:00,32081.0,22.5136144172468,1011.3636363636364,2010-08-04 17:52:00,2010-08-04 18:12:00,0 days 00:20:00
760,760,0 days 00:08:00,28493.0,18.990775547202006,662.4,2010-08-04 18:20:00,2010-08-04 18:28:00,0 days 00:08:00
761,761,0 days 00:06:00,10004.0,6.667733077394757,1658.0,2010-08-04 18:26:00,2010-08-04 18:32:00,0 days 00:06:00
762,762,0 days 00:06:00,9916.0,6.504683687124455,694.25,2010-08-04 18:32:00,2010-08-04 18:38:00,0 days 00:06:00
763,763,0 days 00:10:00,14295.0,9.063702708014986,1066.0,2010-08-04 18:46:00,2010-08-04 18:56:00,0 days 00:10:00
764,764,0 days 00:10:00,26714.0,16.728871299033116,1155.8333333333333,2010-08-04 19:00:00,2010-08-04 19:10:00,0 days 00:10:00
765,765,0 days 00:18:00,30982.0,18.675218054358382,441.7,2010-08-04 19:12:00,2010-08-04 19:30:00,0 days 00:18:00
766,766,0 days 00:06:00,19757.0,12.436893326115154,393.25,2010-08-04 19:32:00,2010-08-04 19:38:00,0 days 00:06:00
767,767,0 days 00:06:00,29126.0,17.125587247828875,2678.75,2010-08-04 19:42:00,2010-08-04 19:48:00,0 days 00:06:00
768,768,0 days 00:14:00,30164.0,17.51582370361767,267.125,2010-08-04 19:50:00,2010-08-04 20:04:00,0 days 00:14:00
769,769,0 days 00:04:00,19320.0,11.956777363815277,6512.0,2010-08-04 19:56:00,2010-08-04 20:00:00,0 days 00:04:00
770,770,0 days 00:04:00,10804.0,6.256297411546711,3702.6666666666665,2010-08-04 20:02:00,2010-08-04 20:06:00,0 days 00:04:00
771,771,0 days 00:06:00,85399.0,78.8242678210465,84.25,2010-08-05 13:28:00,2010-08-05 13:34:00,0 days 00:06:00
772,772,0 days 00:18:00,33906.0,40.30095564113536,-620.8,2010-08-16 10:42:00,2010-08-16 11:00:00,0 days 00:24:00
773,773,0 days 00:04:00,11318.0,17.189635794781438,5205.333333333333,2010-08-16 10:48:00,2010-08-16 10:52:00,0 days 00:04:00
774,774,0 days 00:06:00,7649.0,8.10060894890124,-53.5,2010-08-18 09:04:00,2010-08-18 09:10:00,0 days 00:06:00
775,775,0 days 00:42:00,113943.0,96.65524320105865,-597.5454545454545,2010-08-19 15:42:00,2010-08-19 16:24:00,0 days 00:54:00
776,776,0 days 00:14:00,115894.0,82.43051011408575,-36.125,2010-08-20 16:38:00,2010-08-20 16:52:00,0 days 00:14:00
777,777,0 days 00:06:00,105330.0,74.19225323838303,241.25,2010-08-20 17:00:00,2010-08-20 17:06:00,0 days 00:06:00
778,778,0 days 00:06:00,47740.0,48.35066894882364,51.5,2010-08-23 11:18:00,2010-08-23 11:24:00,0 days 00:06:00
779,779,0 days 00:06:00,56154.0,51.07788025978279,278.75,2010-08-23 13:42:00,2010-08-23 13:48:00,0 days 00:06:00
780,780,0 days 00:06:00,15747.0,12.3552396196215,263.0,2010-08-25 16:28:00,2010-08-25 16:34:00,0 days 00:06:00
781,781,0 days 01:36:00,110060.0,86.35407839814205,-384.9387755102041,2010-08-25 16:34:00,2010-08-25 18:10:00,0 days 02:52:00
782,782,0 days 00:18:00,83844.0,85.26363959932883,-1332.6,2010-08-25 18:20:00,2010-08-25 18:38:00,0 days 00:24:00
783,783,0 days 00:06:00,38837.0,27.346533538002234,-93.25,2010-08-25 22:26:00,2010-08-25 22:32:00,0 days 00:06:00
784,784,0 days 00:04:00,38522.0,27.069074555547743,13043.0,2010-08-25 22:30:00,2010-08-25 22:34:00,0 days 00:04:00
785,785,0 days 00:08:00,7044.0,7.356350648536875,-217.2,2010-08-26 12:42:00,2010-08-26 12:50:00,0 days 00:14:00
786,786,0 days 00:06:00,17605.0,20.07320076621363,113.0,2010-08-27 10:58:00,2010-08-27 11:04:00,0 days 00:06:00
787,787,0 days 00:06:00,58135.0,42.87020581533402,-19.0,2010-08-27 16:58:00,2010-08-27 17:04:00,0 days 00:06:00
788,788,0 days 00:10:00,8061.0,4.3995568241978305,-224.5,2010-08-29 21:40:00,2010-08-29 21:50:00,7 days 21:12:00
789,789,0 days 00:08:00,109012.0,84.14276451881811,-1027.6,2010-09-01 17:16:00,2010-09-01 17:24:00,0 days 02:34:00
790,790,0 days 00:38:00,92013.0,80.28216940634488,-969.45,2010-09-01 17:28:00,2010-09-01 18:06:00,0 days 01:06:00
791,791,0 days 00:18:00,7077.0,4.9759884125633675,-361.5,2010-09-05 04:14:00,2010-09-05 04:32:00,0 days 11:42:00
792,792,0 days 00:06:00,72977.0,87.81195100233437,-30.0,2010-09-06 11:12:00,2010-09-06 11:18:00,0 days 00:06:00
793,793,0 days 00:06:00,86567.0,49.8844613478549,180.75,2010-09-06 17:54:00,2010-09-06 18:00:00,0 days 00:06:00
794,794,0 days 00:08:00,87067.0,79.76455499060968,-1137.8,2010-09-07 16:28:00,2010-09-07 16:36:00,0 days 04:46:00
795,795,0 days 01:04:00,94995.0,94.96935827326622,-548.2727272727273,2010-09-07 16:38:00,2010-09-07 17:42:00,0 days 02:42:00
796,796,0 days 00:06:00,13327.0,14.808271386824003,116.0,2010-09-07 18:04:00,2010-09-07 18:10:00,0 days 00:06:00
